id,prompt_name,input,target
29,task027_drop_answer_type_generation,"This task involves annotating the answer type to a given question that involve some kind of complex reasoning (including numerical reasoning). Note that the questions require looking at more than one part of the passage to answer. There are 3 possible answer types (i) spans, (ii) numbers and (iii) dates. If the answer can be found in the passage, label it as ""span"". If the answer is a number, label as ""number"". Similarly, label ""date"" if you think the answer to the given question is a date.

Passage: A census in 1891 of uncertain accuracy gave a figure of 43,796 inhabitants, 79% of whom were Chinese (71% of the Chinese were Hakka people), 14% Malay, and 6% Indian. Another estimate put the population of Kuala Lumpur in 1890 at 20,000. In 1931, 61% of Kuala Lumpurs 111,418 inhabitants were Chinese, and in 1947 63.5%. The Malays however began to settle in the Kuala Lumpur in significant numbers, in part due to government employment, as well as the expansion of the city that absorbed the surrounding rural areas where many Malays lived. Between 1947 and 1957 the population of Malays in Kuala Lumpur doubled, increasing from 12.5 to 15%, while the proportion of Chinese dropped. The process continued after Malayan independence with the growth of a largely Malay civil service, and later the implementation of the Malaysian New Economic Policy which encouraged Malay participation in urban industries and business. In 1980 the population of Kuala Lumpur had reached over a million, with 52% Chinese, 33% Malay, and 15% Indian. From 1980 to 2000 the number of Bumiputras increased by 77%, but the Chinese still outnumbered the Bumiputras in Kuala Lumpur in the 2000 census at 43% compared to Bumiputras at 38%. By the 2010 census, according to the Department of Statistics and excluding non-citizens, the percentage of the Bumiputera (Malaysia) population in Kuala Lumpur had reached around 45.9% (44.7% Malay), with the Chinese population at 43.2% and Indians 10.3%.
Question: How many percent of people were not Malay in 1891?",number
30,task027_drop_answer_type_generation,"This task involves annotating the answer type to a given question that involve some kind of complex reasoning (including numerical reasoning). Note that the questions require looking at more than one part of the passage to answer. There are 3 possible answer types (i) spans, (ii) numbers and (iii) dates. If the answer can be found in the passage, label it as ""span"". If the answer is a number, label as ""number"". Similarly, label ""date"" if you think the answer to the given question is a date.

Passage: Still, the people of Liège refused to accept Burgundian rule. In October 1468, 240 rebels, under Jean de Wilde, Vincent de Bueren and Gosuin de Streel, invaded the city. In the confusion, Guy of Humbercourt and the entire Burgundian garrison fled. Liège was free again and Jean de Wilde occupied the Prince-Bishops' palace. One night, a Liège militia attacked Tongeren and killed all Burgundians there. After this, Jean de Wilde opened negotiations with Guy of Humbercourt. But Charles the Bold had other plans: he led an army towards Liège to deal once and for all with the rebellious city. He was accompanied by Louis XI of France. Several cities on their path were plundered, including Tongeren. On 22 October, a 500-strong militia that tried to stop the Burgundians at the village of Lantin were driven into the church and burned alive. Vincent de Bueren organised the defence of the city of Liège and achieved some successes with hit-and-run sorties. Jean de Wilde was mortally wounded during the raid of 26 October and died two days later. Best known is the attack by the six hundred Franchimontois in the night of 29-30 October, who sneaked out of the city and attacked the sleeping Burgundians, with the aim of killing the Duke and the King. The plan failed and all 600, including Vincent de Bueren and Gosuin de Streel, were killed. The next day, Liège surrendered, and at the command of Charles the Bold, hundreds of Liègois were tied together and thrown into the Meuse river. The city was set alight and is said to have burned for seven weeks.
Question: What was the date of Jean de Wilde's death?",date
31,task027_drop_answer_type_generation,"This task involves annotating the answer type to a given question that involve some kind of complex reasoning (including numerical reasoning). Note that the questions require looking at more than one part of the passage to answer. There are 3 possible answer types (i) spans, (ii) numbers and (iii) dates. If the answer can be found in the passage, label it as ""span"". If the answer is a number, label as ""number"". Similarly, label ""date"" if you think the answer to the given question is a date.

Passage: Titans got their fifth straight win as they play at home against the Jacksonville Jaguars. In the first quarter, Pacman Jones intercepted a pass at Tennessee's 17-yard line and returns it 83 yards for a touchdown, bringing the Titans up 7-0. Later, Maurice Jones-Drew runs the ball 12 yards for a touchdown, tying the score 7-7. In the second quarter, Jaguars kicker Josh Scobee made a 43-yard field goal, putting the Jaguars up 10-7 at halftime. In the third quarter, the Titans managed to score 17 points and keep the Jaguars scoreless for that quarter. Kicker Rob Bironas made a field goal from 27 yards out. Later, Cortland Finnegan returned a loose ball 92 yards for a touchdown. Later, Chris Hope intercepted the ball and returned it 61 yards for another touchdown. At the end of the third quarter, the Titans were up by 14 points. In the fourth quarter, WR Matt Jones caught a 3-yard pass from Jaguars quarterback David Garrard. The final score was 24-17, Titans.  With the win, the Titans improved to 7-7.
Question: How many touchdowns were scored in the game?",number
32,task028_drop_answer_generation,"This task involves creating answers to complex questions, from a given passage. Answering these questions, typically involve understanding multiple sentences. Make sure that your answer has the same type as the ""answer type"" mentioned in input. The provided ""answer type"" can be of any of the following types: ""span"", ""date"", ""number"". A ""span"" answer is a continuous phrase taken directly from the passage or question. You can directly copy-paste the text from the passage or the question for span type answers. If you find multiple spans, please add them all as a comma separated list. Please restrict each span to five words. A ""number"" type answer can include a digit specifying an actual value. For ""date"" type answers, use DD MM YYYY format e.g. 11 Jan 1992. If full date is not available in the passage you can write partial date such as 1992 or Jan 1992. If you find multiple spans, please add them all as a comma separated list. Please restrict each span to five words.

Passage: Hoping to rebound from their loss to the Patriots, the Raiders stayed at home for a Week 16 duel with the Houston Texans.  Oakland would get the early lead in the first quarter as quarterback JaMarcus Russell completed a 20-yard touchdown pass to rookie wide receiver Chaz Schilens.  The Texans would respond with fullback Vonta Leach getting a 1-yard touchdown run, yet the Raiders would answer with kicker Sebastian Janikowski getting a 33-yard and a 30-yard field goal.  Houston would tie the game in the second quarter with kicker Kris Brown getting a 53-yard and a 24-yard field goal. Oakland would take the lead in the third quarter with wide receiver Johnnie Lee Higgins catching a 29-yard touchdown pass from Russell, followed up by an 80-yard punt return for a touchdown.  The Texans tried to rally in the fourth quarter as Brown nailed a 40-yard field goal, yet the Raiders' defense would shut down any possible attempt. 
Question: How many field goals did Kris Brown kick? 
Answer type: Number",3.
33,task028_drop_answer_generation,"This task involves creating answers to complex questions, from a given passage. Answering these questions, typically involve understanding multiple sentences. Make sure that your answer has the same type as the ""answer type"" mentioned in input. The provided ""answer type"" can be of any of the following types: ""span"", ""date"", ""number"". A ""span"" answer is a continuous phrase taken directly from the passage or question. You can directly copy-paste the text from the passage or the question for span type answers. If you find multiple spans, please add them all as a comma separated list. Please restrict each span to five words. A ""number"" type answer can include a digit specifying an actual value. For ""date"" type answers, use DD MM YYYY format e.g. 11 Jan 1992. If full date is not available in the passage you can write partial date such as 1992 or Jan 1992. If you find multiple spans, please add them all as a comma separated list. Please restrict each span to five words.

Passage: Hoping to rebound from their loss to the Patriots, the Raiders stayed at home for a Week 16 duel with the Houston Texans.  Oakland would get the early lead in the first quarter as quarterback JaMarcus Russell completed a 20-yard touchdown pass to rookie wide receiver Chaz Schilens.  The Texans would respond with fullback Vonta Leach getting a 1-yard touchdown run, yet the Raiders would answer with kicker Sebastian Janikowski getting a 33-yard and a 30-yard field goal.  Houston would tie the game in the second quarter with kicker Kris Brown getting a 53-yard and a 24-yard field goal. Oakland would take the lead in the third quarter with wide receiver Johnnie Lee Higgins catching a 29-yard touchdown pass from Russell, followed up by an 80-yard punt return for a touchdown.  The Texans tried to rally in the fourth quarter as Brown nailed a 40-yard field goal, yet the Raiders' defense would shut down any possible attempt. 
Question: How many field goals did both teams kick in the first half? 
Answer type: Number",2.
34,task028_drop_answer_generation,"This task involves creating answers to complex questions, from a given passage. Answering these questions, typically involve understanding multiple sentences. Make sure that your answer has the same type as the ""answer type"" mentioned in input. The provided ""answer type"" can be of any of the following types: ""span"", ""date"", ""number"". A ""span"" answer is a continuous phrase taken directly from the passage or question. You can directly copy-paste the text from the passage or the question for span type answers. If you find multiple spans, please add them all as a comma separated list. Please restrict each span to five words. A ""number"" type answer can include a digit specifying an actual value. For ""date"" type answers, use DD MM YYYY format e.g. 11 Jan 1992. If full date is not available in the passage you can write partial date such as 1992 or Jan 1992. If you find multiple spans, please add them all as a comma separated list. Please restrict each span to five words.

Passage: Hoping to rebound from their loss to the Patriots, the Raiders stayed at home for a Week 16 duel with the Houston Texans.  Oakland would get the early lead in the first quarter as quarterback JaMarcus Russell completed a 20-yard touchdown pass to rookie wide receiver Chaz Schilens.  The Texans would respond with fullback Vonta Leach getting a 1-yard touchdown run, yet the Raiders would answer with kicker Sebastian Janikowski getting a 33-yard and a 30-yard field goal.  Houston would tie the game in the second quarter with kicker Kris Brown getting a 53-yard and a 24-yard field goal. Oakland would take the lead in the third quarter with wide receiver Johnnie Lee Higgins catching a 29-yard touchdown pass from Russell, followed up by an 80-yard punt return for a touchdown.  The Texans tried to rally in the fourth quarter as Brown nailed a 40-yard field goal, yet the Raiders' defense would shut down any possible attempt. 
Question: How many more yards was Kris Browns's first field goal over his second? 
Answer type: Number",29.
35,task028_drop_answer_generation,"This task involves creating answers to complex questions, from a given passage. Answering these questions, typically involve understanding multiple sentences. Make sure that your answer has the same type as the ""answer type"" mentioned in input. The provided ""answer type"" can be of any of the following types: ""span"", ""date"", ""number"". A ""span"" answer is a continuous phrase taken directly from the passage or question. You can directly copy-paste the text from the passage or the question for span type answers. If you find multiple spans, please add them all as a comma separated list. Please restrict each span to five words. A ""number"" type answer can include a digit specifying an actual value. For ""date"" type answers, use DD MM YYYY format e.g. 11 Jan 1992. If full date is not available in the passage you can write partial date such as 1992 or Jan 1992. If you find multiple spans, please add them all as a comma separated list. Please restrict each span to five words.

Passage: Hoping to rebound from their loss to the Patriots, the Raiders stayed at home for a Week 16 duel with the Houston Texans.  Oakland would get the early lead in the first quarter as quarterback JaMarcus Russell completed a 20-yard touchdown pass to rookie wide receiver Chaz Schilens.  The Texans would respond with fullback Vonta Leach getting a 1-yard touchdown run, yet the Raiders would answer with kicker Sebastian Janikowski getting a 33-yard and a 30-yard field goal.  Houston would tie the game in the second quarter with kicker Kris Brown getting a 53-yard and a 24-yard field goal. Oakland would take the lead in the third quarter with wide receiver Johnnie Lee Higgins catching a 29-yard touchdown pass from Russell, followed up by an 80-yard punt return for a touchdown.  The Texans tried to rally in the fourth quarter as Brown nailed a 40-yard field goal, yet the Raiders' defense would shut down any possible attempt. 
Question: How many field goals did Sebastian Janikowski and Kris Brown both score each? 
Answer type: Number",2.
36,task043_essential_terms_answering_incomplete_questions,"In this task, you need to answer basic science questions. For each question, several terms are intentionally masked with ***. This masking can cover very few or many of the question words. Clearly, if masked terms are important, the modified question will be impossible to answer. Please indicate the correct answer with one of the following responses: ""A"", ""B"", ""C"", ""D"" or ""E"". While ""A""-""D"" correspond to the answer options provided in the input, ""E"" represents ""I don't know"" for questions that do not provide enough information. Respond via ""E"" if the question is not answerable. Do not generate anything else apart from one of the following characters: 'A', 'B, 'C', 'D', 'E'.

Question: *** purchased a *** for making a *** ramp. Which of the following is most *** to have for *** the *** ***?  (A) a picture showing the colors of different ramp parts (B) a diagram showing some ways to use the ramp (C) a list of prices for other available kits (D) a set of instructions for the kit material.",E.
37,task043_essential_terms_answering_incomplete_questions,"In this task, you need to answer basic science questions. For each question, several terms are intentionally masked with ***. This masking can cover very few or many of the question words. Clearly, if masked terms are important, the modified question will be impossible to answer. Please indicate the correct answer with one of the following responses: ""A"", ""B"", ""C"", ""D"" or ""E"". While ""A""-""D"" correspond to the answer options provided in the input, ""E"" represents ""I don't know"" for questions that do not provide enough information. Respond via ""E"" if the question is not answerable. Do not generate anything else apart from one of the following characters: 'A', 'B, 'C', 'D', 'E'.

Question: *** adaptation *** *** fish *** *** oxygen underwater?  (A) fins (B) lungs (C) gills (D) hear.",C.
38,task043_essential_terms_answering_incomplete_questions,"In this task, you need to answer basic science questions. For each question, several terms are intentionally masked with ***. This masking can cover very few or many of the question words. Clearly, if masked terms are important, the modified question will be impossible to answer. Please indicate the correct answer with one of the following responses: ""A"", ""B"", ""C"", ""D"" or ""E"". While ""A""-""D"" correspond to the answer options provided in the input, ""E"" represents ""I don't know"" for questions that do not provide enough information. Respond via ""E"" if the question is not answerable. Do not generate anything else apart from one of the following characters: 'A', 'B, 'C', 'D', 'E'.

Question: When an *** *** *** in a *** *** is *** to a ***, it ***  (A) a battery. (B) an engine. (C) an insulator. (D) an electromagnet.",E.
39,task043_essential_terms_answering_incomplete_questions,"In this task, you need to answer basic science questions. For each question, several terms are intentionally masked with ***. This masking can cover very few or many of the question words. Clearly, if masked terms are important, the modified question will be impossible to answer. Please indicate the correct answer with one of the following responses: ""A"", ""B"", ""C"", ""D"" or ""E"". While ""A""-""D"" correspond to the answer options provided in the input, ""E"" represents ""I don't know"" for questions that do not provide enough information. Respond via ""E"" if the question is not answerable. Do not generate anything else apart from one of the following characters: 'A', 'B, 'C', 'D', 'E'.

Question: When an iron nail wrapped in a copper *** is attached to a ***, it forms  (A) a battery. (B) an engine. (C) an insulator. (D) an electromagnet.",D.
40,task044_essential_terms_identifying_essential_words,"You are given an elementary science question along with a few answer options. List all the words from the question that are essential and sufficient for choosing the correct answer option. Keep in mind that essential words are necessary to understand the meaning of the given question. However, non-essential words provide little information needed to select the correct answer. You can think about it like this: If the question was in another language, knowing the meaning of which words were necessary and enough for you to understand the question and answer it?. If your answer consists of multiple spans of words from the question, separate those using a comma ("", ""). Do not generate any word that is not present in the question. Make sure that your response is contained in the given question and the words are in the same order as the question.
 Grammatical correctness is not important.

Question: What is the main source of energy for the water cycle? (A) electricity(B) erosion(C) gravity(D) sunlight?","source, energy, water, cycle?"
41,task044_essential_terms_identifying_essential_words,"You are given an elementary science question along with a few answer options. List all the words from the question that are essential and sufficient for choosing the correct answer option. Keep in mind that essential words are necessary to understand the meaning of the given question. However, non-essential words provide little information needed to select the correct answer. You can think about it like this: If the question was in another language, knowing the meaning of which words were necessary and enough for you to understand the question and answer it?. If your answer consists of multiple spans of words from the question, separate those using a comma ("", ""). Do not generate any word that is not present in the question. Make sure that your response is contained in the given question and the words are in the same order as the question.
 Grammatical correctness is not important.

Question: An example of a learned trait is (A) being able to read(B) being able to breathe(C) having a scar(D) having brown eyes?","learned, trait"
42,task044_essential_terms_identifying_essential_words,"You are given an elementary science question along with a few answer options. List all the words from the question that are essential and sufficient for choosing the correct answer option. Keep in mind that essential words are necessary to understand the meaning of the given question. However, non-essential words provide little information needed to select the correct answer. You can think about it like this: If the question was in another language, knowing the meaning of which words were necessary and enough for you to understand the question and answer it?. If your answer consists of multiple spans of words from the question, separate those using a comma ("", ""). Do not generate any word that is not present in the question. Make sure that your response is contained in the given question and the words are in the same order as the question.
 Grammatical correctness is not important.

Question: How does the length of daylight in New York State change from summer to fall? (A) It decreases.(B) It increases.(C) It remains the same.?","daylight, summer, fall?"
43,task044_essential_terms_identifying_essential_words,"You are given an elementary science question along with a few answer options. List all the words from the question that are essential and sufficient for choosing the correct answer option. Keep in mind that essential words are necessary to understand the meaning of the given question. However, non-essential words provide little information needed to select the correct answer. You can think about it like this: If the question was in another language, knowing the meaning of which words were necessary and enough for you to understand the question and answer it?. If your answer consists of multiple spans of words from the question, separate those using a comma ("", ""). Do not generate any word that is not present in the question. Make sure that your response is contained in the given question and the words are in the same order as the question.
 Grammatical correctness is not important.

Question: A student riding a bicycle observes that it moves faster on a smooth road than on a rough road. This happens because the smooth road has (A) less gravity(B) more gravity(C) less friction(D) more friction?","faster, smooth, rough, smooth"
44,task045_miscellaneous_sentence_paraphrasing,"You are given a question, its answer, and a sentence that supports the question, i.e., the answer to the question is inferable from the sentence. In this task, you need to paraphrase the given sentence so that the paraphrased sentence still supports the question i.e. you can still infer the answer to the question from the paraphrased sentence. Do not write a paraphrase with a minor change in the given sentence e.g. replacing the word ""one"" with ""a"". Instead, try to write a paraphrase that contains new words, i.e. the words that are not present in the input sentence.

Question: Lyme disease is caused by what kind of organim? 
Answer: bacteria. 
Sentence: Lyme disease is caused by bacteria.",Bacteria can cause many health issues.  Lyme Disease is one example of that.
45,task045_miscellaneous_sentence_paraphrasing,"You are given a question, its answer, and a sentence that supports the question, i.e., the answer to the question is inferable from the sentence. In this task, you need to paraphrase the given sentence so that the paraphrased sentence still supports the question i.e. you can still infer the answer to the question from the paraphrased sentence. Do not write a paraphrase with a minor change in the given sentence e.g. replacing the word ""one"" with ""a"". Instead, try to write a paraphrase that contains new words, i.e. the words that are not present in the input sentence.

Question: Lyme disease is caused by what kind of organim? 
Answer: bacteria. 
Sentence: Lyme disease is caused by bacteria.",Bacteria causes Lyme disease.
46,task045_miscellaneous_sentence_paraphrasing,"You are given a question, its answer, and a sentence that supports the question, i.e., the answer to the question is inferable from the sentence. In this task, you need to paraphrase the given sentence so that the paraphrased sentence still supports the question i.e. you can still infer the answer to the question from the paraphrased sentence. Do not write a paraphrase with a minor change in the given sentence e.g. replacing the word ""one"" with ""a"". Instead, try to write a paraphrase that contains new words, i.e. the words that are not present in the input sentence.

Question: Lyme disease is caused by what kind of organim? 
Answer: bacteria. 
Sentence: Lyme disease is caused by bacteria.",Bacteria is the organism that causes Lyme Disease.
47,task045_miscellaneous_sentence_paraphrasing,"You are given a question, its answer, and a sentence that supports the question, i.e., the answer to the question is inferable from the sentence. In this task, you need to paraphrase the given sentence so that the paraphrased sentence still supports the question i.e. you can still infer the answer to the question from the paraphrased sentence. Do not write a paraphrase with a minor change in the given sentence e.g. replacing the word ""one"" with ""a"". Instead, try to write a paraphrase that contains new words, i.e. the words that are not present in the input sentence.

Question: Lyme disease is caused by what kind of organim? 
Answer: bacteria. 
Sentence: Lyme disease is caused by bacteria.",Bacteria is the organism that causes Lyme disease.
48,task046_miscellaneous_question_typing,"You are given a question-answer pair. Answer with their type. Pay attention that there may be more than one correct type, but you only have to choose one. In your responses, use of the following types: 
(1) Humans: Any individual or group of humans, including fictional ones (e.g., a group or organization of persons , an individual, title of a person, description of a person); 
(2) Event: Any phenomenon natural or artificial (e.g., named hurricanes, Battles, Wars, Sports events, Terrorist attacks); 
(3) Entity: A thing with distinct and independent existence (Animals, Organs of body, Colors, Inventions, books and other creative pieces, Currency name, Diseases, and medicine, Food, Musical instrument, Languages, Plants, Products, Religions, Sports, Elements and substances, Symbols and signs, Techniques and methods, Equivalent terms, Vehicles);  
(4) Facility: Something built for a particular purpose (Buildings, Airports, Highways, Bridges); 
(5) Location: A place (Cities, Countries, Mountains, States); 
(6) Law: Named documents made into laws (e.g., “the first amendment”, ""civil rights act""); 
(7) Organization: an organized body of people with a particular purpose (Company names, e.g. Google, Cults or terrorist groups, e.g. Al Qaeda); 
(8) Date: Absolute or relative dates or periods, bigger than 1 day (Years, Range, e.g. from Monday to Tuesday, or during the 20th century, Approximate time); 
(9) Time: Any temporal range/unit that is shorter than a day (e.g., 2 o'clock, 1 pm); 
(10) Money: Monetary values, including unit (e.g., ""$26"", ""914$""); 
(11) Quantity: postcodes or other codes, the number of sth, Ranks, fractions, speed, temperature, size, area, and volume, weight (e.g., ""26 degree"" ""17 inch""); 
(12) Description: description and abstract concepts (e.g., the definition of something, the manner of an action, reasons); 
(13) Abbreviation: expression abbreviated (e.g., AMT = abbreviation of Amazon Mechanical Turk). Don't generate any word that is not mentioned in the list of types (Humans, Event, Entity, Facility, Location, Law, Organization, Date, Time, Money, Quantity, Description, Abbreviation). If you can not associate any of the given types with the provided question and answer pair,  respond ""Other"".

Question: In what year did the student paper Common Sense begin publication at Notre Dame? (Answer: 1987).",Quantity.
49,task046_miscellaneous_question_typing,"You are given a question-answer pair. Answer with their type. Pay attention that there may be more than one correct type, but you only have to choose one. In your responses, use of the following types: 
(1) Humans: Any individual or group of humans, including fictional ones (e.g., a group or organization of persons , an individual, title of a person, description of a person); 
(2) Event: Any phenomenon natural or artificial (e.g., named hurricanes, Battles, Wars, Sports events, Terrorist attacks); 
(3) Entity: A thing with distinct and independent existence (Animals, Organs of body, Colors, Inventions, books and other creative pieces, Currency name, Diseases, and medicine, Food, Musical instrument, Languages, Plants, Products, Religions, Sports, Elements and substances, Symbols and signs, Techniques and methods, Equivalent terms, Vehicles);  
(4) Facility: Something built for a particular purpose (Buildings, Airports, Highways, Bridges); 
(5) Location: A place (Cities, Countries, Mountains, States); 
(6) Law: Named documents made into laws (e.g., “the first amendment”, ""civil rights act""); 
(7) Organization: an organized body of people with a particular purpose (Company names, e.g. Google, Cults or terrorist groups, e.g. Al Qaeda); 
(8) Date: Absolute or relative dates or periods, bigger than 1 day (Years, Range, e.g. from Monday to Tuesday, or during the 20th century, Approximate time); 
(9) Time: Any temporal range/unit that is shorter than a day (e.g., 2 o'clock, 1 pm); 
(10) Money: Monetary values, including unit (e.g., ""$26"", ""914$""); 
(11) Quantity: postcodes or other codes, the number of sth, Ranks, fractions, speed, temperature, size, area, and volume, weight (e.g., ""26 degree"" ""17 inch""); 
(12) Description: description and abstract concepts (e.g., the definition of something, the manner of an action, reasons); 
(13) Abbreviation: expression abbreviated (e.g., AMT = abbreviation of Amazon Mechanical Turk). Don't generate any word that is not mentioned in the list of types (Humans, Event, Entity, Facility, Location, Law, Organization, Date, Time, Money, Quantity, Description, Abbreviation). If you can not associate any of the given types with the provided question and answer pair,  respond ""Other"".

Question: What is in front of the Notre Dame Main Building? (Answer: a copper statue of Christ).",Date.
50,task046_miscellaneous_question_typing,"You are given a question-answer pair. Answer with their type. Pay attention that there may be more than one correct type, but you only have to choose one. In your responses, use of the following types: 
(1) Humans: Any individual or group of humans, including fictional ones (e.g., a group or organization of persons , an individual, title of a person, description of a person); 
(2) Event: Any phenomenon natural or artificial (e.g., named hurricanes, Battles, Wars, Sports events, Terrorist attacks); 
(3) Entity: A thing with distinct and independent existence (Animals, Organs of body, Colors, Inventions, books and other creative pieces, Currency name, Diseases, and medicine, Food, Musical instrument, Languages, Plants, Products, Religions, Sports, Elements and substances, Symbols and signs, Techniques and methods, Equivalent terms, Vehicles);  
(4) Facility: Something built for a particular purpose (Buildings, Airports, Highways, Bridges); 
(5) Location: A place (Cities, Countries, Mountains, States); 
(6) Law: Named documents made into laws (e.g., “the first amendment”, ""civil rights act""); 
(7) Organization: an organized body of people with a particular purpose (Company names, e.g. Google, Cults or terrorist groups, e.g. Al Qaeda); 
(8) Date: Absolute or relative dates or periods, bigger than 1 day (Years, Range, e.g. from Monday to Tuesday, or during the 20th century, Approximate time); 
(9) Time: Any temporal range/unit that is shorter than a day (e.g., 2 o'clock, 1 pm); 
(10) Money: Monetary values, including unit (e.g., ""$26"", ""914$""); 
(11) Quantity: postcodes or other codes, the number of sth, Ranks, fractions, speed, temperature, size, area, and volume, weight (e.g., ""26 degree"" ""17 inch""); 
(12) Description: description and abstract concepts (e.g., the definition of something, the manner of an action, reasons); 
(13) Abbreviation: expression abbreviated (e.g., AMT = abbreviation of Amazon Mechanical Turk). Don't generate any word that is not mentioned in the list of types (Humans, Event, Entity, Facility, Location, Law, Organization, Date, Time, Money, Quantity, Description, Abbreviation). If you can not associate any of the given types with the provided question and answer pair,  respond ""Other"".

Question: What is in front of the Notre Dame Main Building? (Answer: a copper statue of Christ).",Entity.
51,task046_miscellaneous_question_typing,"You are given a question-answer pair. Answer with their type. Pay attention that there may be more than one correct type, but you only have to choose one. In your responses, use of the following types: 
(1) Humans: Any individual or group of humans, including fictional ones (e.g., a group or organization of persons , an individual, title of a person, description of a person); 
(2) Event: Any phenomenon natural or artificial (e.g., named hurricanes, Battles, Wars, Sports events, Terrorist attacks); 
(3) Entity: A thing with distinct and independent existence (Animals, Organs of body, Colors, Inventions, books and other creative pieces, Currency name, Diseases, and medicine, Food, Musical instrument, Languages, Plants, Products, Religions, Sports, Elements and substances, Symbols and signs, Techniques and methods, Equivalent terms, Vehicles);  
(4) Facility: Something built for a particular purpose (Buildings, Airports, Highways, Bridges); 
(5) Location: A place (Cities, Countries, Mountains, States); 
(6) Law: Named documents made into laws (e.g., “the first amendment”, ""civil rights act""); 
(7) Organization: an organized body of people with a particular purpose (Company names, e.g. Google, Cults or terrorist groups, e.g. Al Qaeda); 
(8) Date: Absolute or relative dates or periods, bigger than 1 day (Years, Range, e.g. from Monday to Tuesday, or during the 20th century, Approximate time); 
(9) Time: Any temporal range/unit that is shorter than a day (e.g., 2 o'clock, 1 pm); 
(10) Money: Monetary values, including unit (e.g., ""$26"", ""914$""); 
(11) Quantity: postcodes or other codes, the number of sth, Ranks, fractions, speed, temperature, size, area, and volume, weight (e.g., ""26 degree"" ""17 inch""); 
(12) Description: description and abstract concepts (e.g., the definition of something, the manner of an action, reasons); 
(13) Abbreviation: expression abbreviated (e.g., AMT = abbreviation of Amazon Mechanical Turk). Don't generate any word that is not mentioned in the list of types (Humans, Event, Entity, Facility, Location, Law, Organization, Date, Time, Money, Quantity, Description, Abbreviation). If you can not associate any of the given types with the provided question and answer pair,  respond ""Other"".

Question: What is in front of the Notre Dame Main Building? (Answer: a copper statue of Christ).",Event.
52,task047_miscellaneous_answering_science_questions,"In this subtask, you will answer a simple science question. Please indicate the correct answer. If you're not sure about the answer, choose the last option ""I don't know"". Do not generate anything else apart from one of the following characters: 'A', 'B, 'C', 'D', 'E'. The ""A""-""D"" responses correspond to the answer options mentioned in the input. There is a 5th option ""E"" which should be used for questions for which you're not sure about the answer (e.g., when the questions do not provide enough information to answer).

Question: When a guitar string is plucked, sound is produced by  (A) the size of the guitar. (B) the metal on the guitar. (C) the wood on the guitar. (D) the vibrations of the string?",D.
53,task047_miscellaneous_answering_science_questions,"In this subtask, you will answer a simple science question. Please indicate the correct answer. If you're not sure about the answer, choose the last option ""I don't know"". Do not generate anything else apart from one of the following characters: 'A', 'B, 'C', 'D', 'E'. The ""A""-""D"" responses correspond to the answer options mentioned in the input. There is a 5th option ""E"" which should be used for questions for which you're not sure about the answer (e.g., when the questions do not provide enough information to answer).

Question: John was using his mp3 player when it suddenly stopped working. What is the first thing John should do to try correcting the problem?  (A) recharge the battery (B) take the player apart (C) replace the player with a new one (D) change to a different son?",A.
54,task047_miscellaneous_answering_science_questions,"In this subtask, you will answer a simple science question. Please indicate the correct answer. If you're not sure about the answer, choose the last option ""I don't know"". Do not generate anything else apart from one of the following characters: 'A', 'B, 'C', 'D', 'E'. The ""A""-""D"" responses correspond to the answer options mentioned in the input. There is a 5th option ""E"" which should be used for questions for which you're not sure about the answer (e.g., when the questions do not provide enough information to answer).

Question: A student found a rock while hiking in the mountains. By looking at the rock, she could tell the  (A) exact weight of the rock. (B) length of time the rock had been on the hiking path. (C) color and shape of the rock. (D) exact length of the rock?",C.
55,task047_miscellaneous_answering_science_questions,"In this subtask, you will answer a simple science question. Please indicate the correct answer. If you're not sure about the answer, choose the last option ""I don't know"". Do not generate anything else apart from one of the following characters: 'A', 'B, 'C', 'D', 'E'. The ""A""-""D"" responses correspond to the answer options mentioned in the input. There is a 5th option ""E"" which should be used for questions for which you're not sure about the answer (e.g., when the questions do not provide enough information to answer).

Question: A scientist put several different plants in a sealed container. Every hour, she checked the oxygen in the container to see if it changed. How did the oxygen in the container most likely change?  (A) The amount of oxygen increased. (B) The amount of oxygen decreased. (C) The oxygen was transformed into water. (D) The oxygen was transformed into carbon dioxide?",A.
56,task059_ropes_story_generation,"You are given a background paragraph that describes one or more causal or physical relationships, such as a relationship in economics, scientific law, or nature. You need to come up with a fictional story that makes use of the concepts or the relationship described in the provided paragraph. Make sure that your story does not repeat the relation in the given paragraph (e.g., by avoiding verbatim copies of the given paragraph). Start by reading the background paragraph, and determine what relationship(s) are in the paragraph. Write a story that involves the relationship(s) that you determined are in the background paragraph. Try to use your own words as much as possible and not repeat the background paragraph. Feel free to make up places and events as long as they tie back to the background paragraph in a way that you can ask a question about.

Background Paragraph: Passive transport occurs when a substance passes through the cell membrane without needing any energy to pass through. This happens when a substance moves from an area where it is more concentrated to an area where it is less concentrated. Concentration is the number of particles of a substance in a given volume. Let's say you dissolve a teaspoon of salt in a cup of water. Then you dissolve two teaspoons of salt in another cup of water. The second solution will have a higher concentration of salt.","A man put two cups, cup A and cup B, filled with equal amounts of water on to a table and walked away to go check his mail. His son came along and saw the two cups and decided to put some sugar in them to make a tasty drink. The child poured two spoonfuls of sugar into cup A and three spoonfuls of sugar into cup B."
