id,prompt_name,input,target
82,given_list_what_category_does_the_paragraph_belong_to,"Gyldendalske Boghandel Nordisk Forlag A/S usually referred to simply as Gyldendal (Danish pronunciation: [ˈɡylˀəndæˀl]; OMX: GYLD A GYLD B) is a Danish publishing house. Founded in 1770 by Søren Gyldendal it is the oldest and largest publishing house in Denmark offering a wide selection of books including fiction non-fiction and dictionaries. Prior to 1925 it was also the leading publishing house in Norway and it published all of Henrik Ibsen's works. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Company
83,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Leonardo Migliónico -  Leonardo Martín Migliónico (born 31 January 1980 in Montevideo) is a Uruguayan footballer who plays as a defender for First Division side Racing Club.",Athlete
84,given_a_choice_of_categories ,"Ferruginous Partridge -  The Ferruginous Partridge (Caloperdix oculeus) is a species of bird in the Phasianidae family. It belongs to the monotypical genus Caloperdix. It is found in Indonesia Malaysia Myanmar and Thailand.Its natural habitats are subtropical or tropical dry forests and subtropical or tropical moist lowland forests. It is threatened by habitat loss. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Animal
85,given_a_list_of_category_what_does_the_title_belong_to,"""Colfax Carnegie Library"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Building
86,given_list_what_category_does_the_paragraph_belong_to,"Riccardo Tisci (born in 1974 in Taranto Italy) is an Italian fashion designer. He studied in Italy and then graduated from London's Central Saint Martins Academy in 1999 and in 2005 was named Creative Director for Givenchy womenswear and haute couture. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Artist
87,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. The Notwist (album) -  The Notwist is the self-titled debut album from the German musical group The Notwist. The record presents a side of the band which has subsided considerably during their recent recordings. Early incarnations of the group saw them exploring very broad avenues of punk and metal while they would later veer more toward an abstract electronic and indie feel.",Album
88,given_a_choice_of_categories ,"Institute of Mathematical Sciences Chennai -  The Institute of Mathematical Sciences (IMSc) (sometimes also referred to as Matscience) is a research centre located in Chennai India.IMSc is a national institute for fundamental research in frontier disciplines of the mathematical and physical sciences: theoretical computer science mathematics and theoretical physics. It is funded mainly by the Department of Atomic Energy. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",EducationalInstitution
89,given_a_list_of_category_what_does_the_title_belong_to,"""Zamia vazquezii"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Plant
90,given_list_what_category_does_the_paragraph_belong_to,"Bikinis Sports Bar & Grill is a chain of sports bars and restaurants which are primarily located in Texas but with locations in two other states. The restaurant chain is known for its scantily clad waitresses whose uniforms consist of its eponymous bikini tops cowboy boots and tight short denim shorts. The chain is also known for trademarking the term breastaurant (a common term for this and similar restaurants) and purchasing a ghost town that was subsequently renamed Bikinis Texas. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Company
91,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Seman -  The Seman is a river in western Albania. It is formed at the confluence of the rivers Osum and Devoll a few km northwest of Kuçovë. It flows west through Fier-Shegan and Mbrostar (near Fier). It flows into the Adriatic Sea near Topojë.In ancient times the Seman River was known as the Apsus River.",NaturalPlace
92,given_a_choice_of_categories ,"South East High School (South Gate California) -  South East High School is a comprehensive four-year high school located in the southeast area of South Gate California.The school is located in the Los Angeles Unified School District and serves grades 9 through 12. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",EducationalInstitution
93,given_a_list_of_category_what_does_the_title_belong_to,"""Barngalow"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Building
94,given_list_what_category_does_the_paragraph_belong_to,"Houttuynia is a genus of two species in the Saururaceae native to Southeast Asia. One species H. cordata is widely cultivated as a culinary herb. The genus was originally described in 1783 by Carl Peter Thunberg when he formally described H. cordata as the only species. It remained a monotypic genus until 2001 when Zheng Yin Zhu and Shi Liang Zhang discovered and described a second species native to China H. emeiensis. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Plant
95,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Mexican Teenagers EP -  Mexican Teenagers is an EP by American Guitarist Kaki King released in 2009.",Album
96,given_a_choice_of_categories ,"Policybazaar India -  Policybazaar is an Indian online life insurance and general insurance comparison portal. Policybazaar.com is today India’s most prominent[citation needed] online life and general insurance comparison. Plociybazaar.com is not a web aggregator as per the definition of the regulator: list of approved web aggregators. This means that Policybazaar.com can act only as a comparison site but cannot be used for purchase of insurance policies directly. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Company
97,given_a_list_of_category_what_does_the_title_belong_to,"""John Willock Noble"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",OfficeHolder
98,given_list_what_category_does_the_paragraph_belong_to,"The Bridge of San Luis Rey is a 2004 drama film directed by Mary McGuckian and featuring an ensemble cast of American and international actors. It is based on Thornton Wilder's novel of the same name. The film was released in 2004 in Spain and 2005 in the U.S. and abroad. Despite praise for its costume design the film was poorly received by critics. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Film
99,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Guizhou Aircraft Industry Corporation -  Guizhou Aviation Industry Import/Export Company (GAIEC) is a Chinese aircraft manufacturer and military aircraft in Guizhou province. The company's products include trainers turbojets missiles and launchers. Within a join venture with Subaru named Yunque they've also built Chinese license versions of cars like Subaru Rex and Subaru Vivio.",Company
100,given_a_choice_of_categories ,"Physaria fremontii -  Physaria fremontii (syn. Lesquerella fremontii) is a species of flowering plant in the mustard family known by the common name Fremont's bladderpod. It is endemic to Wyoming in the United States where it occurs only in and around the Wind River Range in Fremont County.This species is a perennial herb growing from a taproot and producing decumbent or prostrate stems up to 15 centimeters long. The basal leaves are up to four or five centimeters long with oval blades borne on petioles. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Plant
101,given_a_list_of_category_what_does_the_title_belong_to,"""Davidsonia johnsonii"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Plant
102,given_list_what_category_does_the_paragraph_belong_to,"Oscar Peterson et Joe Pass à Salle Pleyel is a 1975 (see 1975 in music) live album by Oscar Peterson featuring Joe Pass. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Album
103,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. King Square Shopping Mall -  King Square Mall （王府井） is an Chinese commercial centre---named after the world famous merchandise King Square Street in Beijing will be established at a luxurious residential area north of Highway 7 around the year of 2014.",Building
104,given_a_choice_of_categories ,"The Best Years of Our Lives (Neil Diamond album) -  For other uses see The Best Years of Our Lives (disambiguation)The Best Years of Our Lives is the eighteenth studio album by Neil Diamond. It was released by Columbia Records in 1988 and reached number 46 on the Billboard 200 chart number 42 on the UK album chart and number 92 on the Australian chart.The album was certified gold by the RIAA on February 16 1989. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Album
105,given_a_list_of_category_what_does_the_title_belong_to,"""Les Cinq Dernières Minutes"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Film
106,given_list_what_category_does_the_paragraph_belong_to,"Baron Dániel Bánffy de Losoncz (18 September 1893 – 7 April 1955) was a Hungarian politician who served as Minister of Agriculture between 1940 and 1944. His grandfather was Baron Dezső Bánffy who functioned as Speaker of the House of Representatives and Prime Minister.He farmed in his possessions in Transylvania from 1917 until 1940. In August 1940 the second Vienna Award granted the Northern Transylvania to Hungary. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",OfficeHolder
107,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Artic (tram) -  Artic also styled as ARTIC by the manufacturer is an articulated low-floor tram model designed and manufactured by Transtech Oy in Finland.In December 2010 the design was included in the winning tender to deliver 40 new trams to the Helsinki City Transport (HKL) the municipal tram operator of Helsinki Regional Transport Authority (HSL) with an option for 90 units more.",MeanOfTransportation
108,given_a_choice_of_categories ,"Gudenå -  Gudenå or Gudenåen (pronounced [ˈɡuˀðn̩ˌɔːˀn̩]) is Denmark's longest river and runs through the central parts of the Jutlandic peninsula. An anglicized version of the name often seen is 'The River Guden'.Gudenåen flows a total of 176 kilometres from Tinnet Krat in Vejle Municipality between Nørre Snede and Tørring-Uldum to Randers Fjord in Randers on a northward course which takes it through the central parts of Jutland. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",NaturalPlace
109,given_a_list_of_category_what_does_the_title_belong_to,"""Dasun Madushan"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Artist
110,given_list_what_category_does_the_paragraph_belong_to,"The George B. Swan House is located on the east side of Davenport Iowa United States. The Greek Revival style residence was built in 1881. It has been listed on the National Register of Historic Places since 1983. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Building
111,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Tongues (Esham album) -  Tongues is the eighth studio album by Esham released in 2001. The album was also the final album Esham would release on Gothom until Sacrificial Lambz in 2008. The album also marked the return of an old horror/devil sound for Esham.",Album
112,given_a_choice_of_categories ,"Could We Survive -  Could We Survive is an EP from singer-songwriter/multi-instrumentalist Joseph Arthur. The EP was released in the US on March 18 2008. Could We Survive is the first in a series of four EPs released in anticipation for the release of Joseph's seventh studio album Temporary People on September 30. From Billboard.com:The title track Could We Survive appeared in the House M.D. episode Lucky Thirteen which first aired on October 21 2008. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Album
113,given_a_list_of_category_what_does_the_title_belong_to,"""SS Princess Beatrice"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",MeanOfTransportation
114,given_list_what_category_does_the_paragraph_belong_to,"Hantabad (Persian: حنط اباد‎ also Romanized as Ḩanţābād; also known as Handābād and Khantābād) is a village in Rivand Rural District in the Central District of Nishapur County Razavi Khorasan Province Iran. At the 2006 census its population was 39 in 10 families. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Village
115,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Baboia River -  The Baboia River or Eruga River is a tributary of the Desnățui River in Romania.",NaturalPlace
116,given_a_choice_of_categories ,"Roger Chappot -  Roger Chappot (born October 17 1940) is a retired Swiss professional ice hockey player who played for HC Villars in the National League A. He also represented the Swiss national team at the 1964 Winter Olympics. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Athlete
117,given_a_list_of_category_what_does_the_title_belong_to,"""Willow-Spence Streets Historic District"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Building
118,given_list_what_category_does_the_paragraph_belong_to,"St Nicholas' Church Normanton is a redundant Anglican church in Normanton-on-Cliffe Lincolnshire England. It is designated by English Heritage as a Grade II* listed building and is under the care of the Churches Conservation Trust. It stands beside the road between Grantham and Lincoln. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Building
119,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. USS Volans (AKS-9) -  USS Volans (AKS-9) was an Acubens-class general stores issue ship commissioned by the U.S. Navy for service in World War II. She was responsible for delivering and disbursing goods and equipment to locations in the war zone.",MeanOfTransportation
120,given_a_choice_of_categories ,"Providence Christian College -  Providence Christian College is a WASC accredited four-year liberal arts college in Pasadena California. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",EducationalInstitution
121,given_a_list_of_category_what_does_the_title_belong_to,"""Plasma Sources Science and Technology"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",WrittenWork
122,given_list_what_category_does_the_paragraph_belong_to,"Speedy (born Juan Antonio Ortiz Garcia on September 10 1979) is a Puerto Rican Reggaeton artist.In 2005 he released a remix of the single Siéntelo which was originally recorded for the 2001 various artists compilation Sandunguero by DJ Blass. The remix featured Lumidee and hit the Top 10 in Belgium Finland France Switzerland and the Netherlands.Other artists he has worked with include Plan B Daddy Yankee and Lito & Polaco. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Artist
123,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Albert Bouchard -  Albert Bouchard (born May 24 1947) is a American drummer guitarist singer and songwriter. He was a founding member of the American hard rock band Blue Öyster Cult.",Artist
124,given_a_choice_of_categories ,"Scott James Meyer -  Scott James Meyer is an attorney comedian and writer currently based out of Birmingham Alabama. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Artist
125,given_a_list_of_category_what_does_the_title_belong_to,"""Into the Storm (2009 film)"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Film
126,given_list_what_category_does_the_paragraph_belong_to,"South Dakota State University is the largest university in the U.S. state of South Dakota located in Brookings. A public land-grant university and sun grant college founded under the provisions of the 1862 Morrill Act SDSU offers programs of study required by or harmonious to this Act. In step with this land-grant heritage and mission SDSU has a special focus on academic programs in agriculture engineering nursing and pharmacy as well as the liberal arts. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",EducationalInstitution
127,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Broadway (cyclecar) -  The Broadway was a British 4 wheeled cyclecar made only in 1913 by the Broadway Cyclecar Co of Coventry.The car was powered by an air-cooled V twin engine made by Fafnir driving the rear wheels by a two speed gearbox and belts. It cost GBP80.",MeanOfTransportation
128,given_a_choice_of_categories ,"The Matchmaker (1958 film) -  The Matchmaker is a 1958 American comedy film directed by Joseph Anthony. The screenplay by John Michael Hayes is based on the 1955 play of the same name by Thornton Wilder. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Film
129,given_a_list_of_category_what_does_the_title_belong_to,"""Richard Roeper"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Artist
130,given_list_what_category_does_the_paragraph_belong_to,"The Avro 626 is a single-engined British biplane trainer aircraft produced by Avro during the inter war period. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",MeanOfTransportation
131,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. The Thirteenth Anniversary Show -  The Thirteenth Anniversary tour was a triumph both financially and critically for the Residents. It was also the last time Snakefinger would work with them as he died of a heart attack in 1987. The official album release of The Thirteenth Anniversary Show in 1987 was a recording of the show in Japan.",Album
132,given_a_choice_of_categories ,"Koruköy Adıyaman -  Koruköy is a village in the District of Adıyaman Adıyaman Province Turkey. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Village
133,given_a_list_of_category_what_does_the_title_belong_to,"""Matsuya Co."", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Company
134,given_list_what_category_does_the_paragraph_belong_to,"Notebook (Malayalam: നോട്ട്ബുക്ക്‌) is a 2006 Malayalam teen film directed by Rosshan Andrrews and written by Bobby Sanjay. It is about three students at a boarding school and how they face up to challenges in their lives. The film dealt with the subject of teenage pregnancy. The film was praised for handling a rare and relevant subject but the overall critical and box-office responses were mixed. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Film
135,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Xaverian Primary School -  Xaverian Primary SchoolXaverian Primary School is one of the oldest schools in Kenya. The foundation stone was laid by Rt. Rev. F. Hall D.D. the Bishop of Kisumu on 18 September 1955 and was opened by Dr. A. Ressano Garcia (the Consul General for Portugal) on 22 July 1956.The school is located in Kisumu Country (0° 6’ 23.94S 34° 45’ 30.83E) close to the shores of Lake Victoria.",EducationalInstitution
136,given_a_choice_of_categories ,"Veritas Academy (Austin Texas) -  Veritas Academy is a private classical Christian university-model school located on the property of the First Evangelical Free Church (FEFC) in southwest Austin Texas It is a private classical college prep school that seeks to train hearts and minds for the glory of God through rigorous curricula character education competitive athletics fine & performing arts and an array of extra‐ and cocurricular activities. offering primary and secondary education in grades K-12.Veritas opened in August 2005.  Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",EducationalInstitution
137,given_a_list_of_category_what_does_the_title_belong_to,"""So You Want to Be a Wizard"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",WrittenWork
138,given_list_what_category_does_the_paragraph_belong_to,"Helenów [xɛˈlɛnuf] is a village in the administrative district of Gmina Zwoleń within Zwoleń County Masovian Voivodeship in east-central Poland. It lies approximately 7 kilometres (4 mi) east of Zwoleń and 105 km (65 mi) south-east of Warsaw.The village has a population of 50. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Village
139,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Eupithecia vinibua -  Eupithecia vinibua is a moth in the Geometridae family. It is found in Kashmir.The wingspan is about 15.5 mm. The fore- and hindwings are dark greyish brown.",Animal
140,given_a_choice_of_categories ,"Celtis planchoniana -  Celtis planchoniana is a deciduous tree in the Celtis genus native to parts of eastern Europe and western Asia. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Plant
141,given_a_list_of_category_what_does_the_title_belong_to,"""Deh-e Masud"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Village
142,given_list_what_category_does_the_paragraph_belong_to,"Brzostno [ˈbʐɔstnɔ] is a village in the administrative district of Gmina Choszczno within Choszczno County West Pomeranian Voivodeship in north-western Poland. It lies approximately 15 kilometres (9 mi) east of Choszczno and 75 km (47 mi) east of the regional capital Szczecin.Before 1945 the area was part of Germany. For the history of the region see History of Pomerania. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Village
143,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Atlantic 85-class lifeboat -  The Atlantic 85 is part of the B class of lifeboats that serve the shores of the United Kingdom and Ireland as a part of the RNLI inshore fleet.The Atlantic 85 is the third generation B Class Rigid Inflatable Boat (RIB) developed from the Atlantic 21 and the later Atlantic 75. The Atlantic class of lifeboats is named after Atlantic College where the design was originally developed.",MeanOfTransportation
144,given_a_choice_of_categories ,"Dipterocome -  Dipterocome is a genus of flowering plants in the daisy family. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Plant
145,given_a_list_of_category_what_does_the_title_belong_to,"""Barbara Erskine"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Artist
146,given_list_what_category_does_the_paragraph_belong_to,"Daniel S. DeCarlo (December 12 1919 – December 18 2001) was an American cartoonist best known as the artist who developed the look of Archie Comics in the late 1950s and early 1960s modernizing the characters to their contemporary appearance and establishing the publisher's house style. As well he is the generally recognized creator of the characters Sabrina the Teenage Witch Josie and the Pussycats (with the lead character named for his wife) and Cheryl Blossom. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Artist
147,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. The Song Remains the Same (film) -  The Song Remains the Same is a concert film featuring the English rock band Led Zeppelin. The filming took place during three nights of concerts at Madison Square Garden in New York City in the summer of 1973 with additional footage shot at Shepperton Studios due to cameramen's unacceptable work at the concerts. The film premiered on 20 October 1976 at Cinema I in New York and at Warner West End Cinema in London two weeks later. It was accompanied by a soundtrack album of the same name.",Film
148,given_a_choice_of_categories ,"Good Morning President -  Good Morning President (Hangul: 굿모닝 프레지던트; RR: Gutmoning peurejideonteu) is a 2009 South Korean film written and directed by Jang Jin that takes viewers to the private quarters of the Blue House during the terms of three fictional presidents (played by Lee Soon-jae Jang Dong-gun and Go Doo-shim) each trapped between political and ethical choices. It was chosen as the opening film of the 14th Busan International Film Festival and was released in theaters on October 22 2009. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Film
149,given_a_list_of_category_what_does_the_title_belong_to,"""Vasconcellea"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Plant
