id,prompt_name,input,target
50,classification,"Which of these foods are from North and South of India: Chicken Tikka, Chole Samosa, Chole Batura, Idli Sambar, Dosa, Upama, Tamarind Rice","Chicken Tikka, Chole Samosa, Chole Batura are North Indian Foods. Idli Sambar, Dosa, Upama, Tamarind Rice are from South of India."
51,open_qa,What is Lisp?,"Lisp is a family of programming languages with a long history and a distinctive, fully parenthesized prefix notation. Originally specified in 1960, Lisp is the second-oldest high-level programming language still in common use, after Fortran."
52,summarization,"What were the main results of applying statistical analysis to the English language?

Context:
Information theory's fundamental contribution to natural language processing and computational linguistics was further established in 1951, in his article ""Prediction and Entropy of Printed English"", showing upper and lower bounds of entropy on the statistics of English – giving a statistical foundation to language analysis. In addition, he proved that treating whitespace as the 27th letter of the alphabet actually lowers uncertainty in written language, providing a clear quantifiable link between cultural practice and probabilistic cognition.",The main results of applying statistical analysis to the English language were establishing upper and lower bounds of entropy for it and that treating whitespace as a 27th letter of the alphabet lowers uncertainty.
53,open_qa,Who was the first person to do spacewalk?,"Alexei Leonov, a soviet cosmonaut was the first person to do spacewalk"
54,closed_qa,"What is postmodernism?

Context:
Postmodernism is an intellectual stance or mode of discourse characterized by skepticism toward the ""grand narratives"" of modernism; rejection of epistemic certainty or the stability of meaning; and sensitivity to the role of ideology in maintaining political power. Claims to objectivity are dismissed as naïve realism, with attention drawn to the conditional nature of knowledge claims within particular historical, political, and cultural discourses. The postmodern outlook is characterized by self-referentiality, epistemological relativism, moral relativism, pluralism, irony, irreverence, and eclecticism; it rejects the ""universal validity"" of binary oppositions, stable identity, hierarchy, and categorization

Initially emerging from a mode of literary criticism, postmodernism developed in the mid-twentieth century as a rejection of modernism, and has been observed across many disciplines. Postmodernism is associated with the disciplines deconstruction and post-structuralism. Various authors have criticized postmodernism as promoting obscurantism, as abandoning Enlightenment rationalism and scientific rigor, and as adding nothing to analytical or empirical knowledge","Postmodernism is a philosophical position that questions the certainty and immutability of human knowledge. It emerges in opposition to the main tenets of modernism and rejects claims of objective universal truths that are not bound and shaped by the social, historical, political and cultural context in which they arise. Postmodernist attitudes are characterized by moral relativism, a view where opposite moral precepts and world views are equally valid regardless of their consequences or scientific underpinning. This has led to criticism from thinkers that subscribe to rationalism and the notion that objective truths can be derived from scientific rigor."
55,open_qa,When was the last time aliens visited the earth?,"There is no evidence that aliens have ever visited the earth. There have been many claims including UFO sightings, strange atmospheric patterns, ancient buildings showing characteristics outside of human capabilities at that time. But all of these have been refuted and there is no credible evidence of alien visitation."
56,classification,"Identify which animal is domesticated or wild: Silkmoth, Roman snail","Silkmouth is domesticated, Roman snail is wild."
57,classification,"Which of the following two-dimensional shapes are made using only curved lines? And which use only straight lines? oval, rectangle, square, pentagon, circle and rhombus.","The oval and circle are made using only curved lines.
The square, pentagon, rectangle and rhombus are made using only straight lines."
58,general_qa,why do human beings have a tendency to think they are always right?,"As a first attempt to answer the question of why human beings have a tendency to think they are always right, we could point to cognitive biases, and in particular to one called ""confirmation bias"". This bias conditions human beings to use any new evidence to confirm their pre-existing beliefs, and to reject any new evidence that contradicts these beliefs. People may also experience the so-called illusory superiority, another bias that conditions them to overestimate their skills and make them believe they are superior to the rest. However these biases, as concrete as well-proven as they are, are only part of the explanation. The book ""Being Wrong: Adventures in the Margin of Error"" by Kathryn Schulz is an exploration on why humans have the tendency to disregard errors and think they are always right. Shulz describes how people start with the assumption that they are right in everything they believe, and when they realise they have made a mistake, instead of challenging this assumption, they actually feel relief and think: ""I was right except for this particular error I was making, but now that I have realised it I can certainly say that I am 100% right in everything""."
59,summarization,"When was the Memphis album released

Context:
Memphis is the seventeenth album recorded by Roy Orbison, and his tenth for MGM Records. The album was released in November 1972.

History
The album took three weeks to make in March and April 1972. The album had one single, ""Memphis, Tennessee"", which became a minor hit in the US, charting at #84. Also included was a new, re-recorded version of Don Gibson's ""I Can't Stop Loving You"", which previously appeared on his 1960 album ""Lonely and Blue"". This was Orbison's final album that was released for London Records as Decca let Orbison out of their contract on June 30, 1972.","Memphis is the seventeenth album recorded by Roy Orbison, and his tenth for MGM Records. The album was released in November 1972.

The album took three weeks to make in March and April 1972. The album had one single, ""Memphis, Tennessee"", which became a minor hit in the US, charting at #84. Also included was a new, re-recorded version of Don Gibson's ""I Can't Stop Loving You"", which previously appeared on his 1960 album ""Lonely and Blue"". This was Orbison's final album that was released for London Records as Decca let Orbison out of their contract on June 30, 1972."
60,brainstorming,Give me a list of the top six premier league football clubs,"While clubs participating in the Premier League table can end in different positions in each season, the historical top six, known commonly as the ""Big Six"", have been:

- Arsenal
- Chelsea
- Liverpool
- Manchester City
- Manchester United
- Tottenham 

These are considered the top six clubs due to their consistency and success within the Premier League and continental competitions like the UEFA Champions League and the UEFA Europa League."
61,information_extraction,"From the passage provided, extract the second studio album that Taylor Swift released.

Context:
Swift signed a record deal with Big Machine Records in 2005 and released her eponymous debut album the following year. With 157 weeks on the Billboard 200 by December 2009, the album was the longest-charting album of the 2000s decade. Swift's second studio album, Fearless (2008), topped the Billboard 200 for 11 weeks and was the only album from the 2000s decade to spend one year in the top 10. The album was certified Diamond by the RIAA. It also topped charts in Australia and Canada, and has sold 12 million copies worldwide. Her third studio album, the self-written Speak Now (2010), spent six weeks atop the Billboard 200 and topped charts in Australia, Canada, and New Zealand.",Fearless
62,open_qa,Who composed The Planets suit (both names),Gustav Holst
63,classification,What are some examples of different types of beer?,"Blonde, Pilsner, Ale, Lager, Pale Ale, India Pale Ale, Double India Pale Ale, Wheat, White, Hefeweizen, Sour"
64,closed_qa,"According to this passage, what percent of the lithography machine market do Ultratech, Canon and Nikon, MKS Instruments, Lam Research and Cadence Design Systems have in aggregate?

Context:
ASML produces the photolithography machines used in the production of computer chips. In these machines, patterns are optically imaged onto a silicon wafer that is covered with a film of light-sensitive material (photoresist). This procedure is repeated dozens of times on a single wafer. The photoresist is then further processed to create the actual electronic circuits on the silicon. The optical imaging that ASML's machines deal with is used in the fabrication of nearly all integrated circuits and, as of 2011, ASML had 67 percent of the worldwide sales of lithography machines.

ASML's competition consisted of Ultratech, Canon and Nikon, MKS Instruments, Lam Research and Cadence Design Systems.[citation needed]","If ASML has 67 percent of the worldwide sales of lithography machines and if Ultratech, Canon and Nikon, MKS Instruments, Lam Research and Cadence Design Systems represent their sole competition, than these companies must share the remaining 33 percent of the market."
65,open_qa,Where did Father's Day originate?,"Father's Day was founded in Spokane, Washington."
66,creative_writing,"I am planning a trip to Spain. I am interested in culture, museums and art, but I also want to go to the beach and have great food. What are 5 places that I should definitely visit?","Spain is a large country where you can find all of those things. This would be my top 5, but there are many other places that are worth it. Since you are not specifying the time you will spend in Spain, I will exclude the islands (Balearic Islands and Canary Islands) from the list:

- Madrid: the capital city of Spain has some of the top museums in Europe, like the Prado or the Reina Sofia Museums. It is a city with a great atmosphere, and has some of the best restaurants in the country.
- Barcelona: a mediterranean global city with a lot to offer - from Antonio Gaudi's architectural masterpieces to beaches and awesome views of the Mediterranean sea.
- Galicia: a region located in northwestern Spain. Not very touristic, but with amazing places like Santiago de Compostela, and amazing restaurants and gastronomy.
- Sevilla: the largest city in Southern Spain, full of history, museums and amazing places to eat.
- Costa del Sol: one of the best places in Spain to visit the beach and get some sunlight. As its name states (Sun Coast), you will get sunny weather all year round."
67,summarization,"Please give me a short bulleted list of the top achievements John Wooden had as a coach for the UCLA men's basketball team.

Context:
In the 1948–1949 season, Wooden was hired by the University of California, Los Angeles, to be the fourth basketball coach in the school's history. He succeeded Fred Cozens, Caddy Works, and Wilbur Johns; Johns became the school's athletic director. Wooden signed a three-year contract for $6,000 in the first year. Prior to being hired at UCLA, he had been pursued for the head coaching position at the University of Minnesota, and it was his and his wife's desire to remain in the Midwest, but inclement weather in Minnesota prevented Wooden from receiving the scheduled phone offer from the Golden Gophers. Thinking that they had lost interest, Wooden instead accepted the head coaching job with the Bruins. Officials from the University of Minnesota contacted Wooden immediately after he accepted the position at UCLA, but he declined their offer because he had already given his word to UCLA.

Wooden had immediate success, fashioning the mark of the rarest of coaches, an ""instant turnaround"" for an undistinguished, faltering program. Part of this success was due to his unique offensive system, the same system that countless coaches use today. John Wooden stated, ""I believe my system is perfectly suited to counter all the modern defenses I have seen, and that includes run-and-jump, 1–3–1 trapping, box-and-one, triangle-and-two, and switching man-to-man.""

Prior to Wooden's arrival at UCLA, the basketball program had only had two conference championship seasons in the previous 18 years. In his first season, he took a Bruins team that had posted a 12–13 record the previous year and transformed it into a Pacific Coast Conference (PCC) Southern Division champion with a 22–7 record, the most wins in a season for UCLA since the school started playing basketball in 1919. He surpassed that number the next season with 24–7 and a second division title and overall conference title in 1950, and would add two more in his first four years. Up to that time, UCLA had collected a total of two division titles since the PCC began divisional play, and had not won a conference title of any sort since winning the Southern California Intercollegiate Athletic Conference in 1927.


Wooden in 1960
In spite of these achievements, Wooden reportedly did not initially enjoy his position, and his wife did not favor living in Los Angeles. When Mel Taube left Purdue in 1950, Wooden's inclination was to return to West Lafayette and finally accept the head coaching job there. He was ultimately dissuaded when UCLA officials reminded him that it was he who had insisted upon a three-year commitment during negotiations in 1948. Wooden felt that leaving UCLA prior to the expiration of his contract would be tantamount to breaking his word, even though Purdue offered more money, a car and housing.

By the 1955–56 season, Wooden had established a record of sustained success at UCLA. That year, he guided the team to its first undefeated PCC conference title and a 17-game winning streak that came to an end only at the hands of Phil Woolpert's University of San Francisco team (who had Bill Russell and K.C. Jones) that eventually won the 1956 NCAA tournament. However, UCLA was unable to advance from this level over the immediately ensuing seasons, finding itself unable to return to the NCAA Tournament, as the Pete Newell-coached teams of the California Golden Bears took control of the conference and won the 1959 NCAA tournament. Also hampering the fortunes of Wooden's team during that time period was a probation that was imposed on all UCLA sports teams in the aftermath of a scandal that involved illegal payments made to players on the school's football team. The probation was also extended to three additional schools: the University of Southern California, California and Stanford. The scandal resulted in the dismantling of the PCC conference.

By the 1961–1962 season, the probation was no longer in place and Wooden returned his team to the top of the conference. This time, however, they would take the next step, and in so doing, unleash a run of dominance unparalleled in the history of college basketball. UCLA reached the Final Four of the NCAA tournament for the first time in school history. A narrow loss, due largely to a controversial foul call in a 1962 semi-final game against Ed Jucker's eventual national champion Cincinnati team, convinced Wooden that his Bruins were ready to contend for national championships. Two seasons later in 1964, the final piece of the puzzle fell into place when assistant coach Jerry Norman persuaded Wooden that the team's small-sized players and fast-paced offense would be complemented by the adoption of a zone press defense, which increased the probability of turnovers by the opposing team. The result was a dramatic increase in scoring, giving UCLA a powerhouse team that went 30–0 on its way to the school's first basketball national championship and first undefeated season as the Bruins beat Vic Bubas' taller and slower racially segregated Duke team 98–83 in the final. Walt Hazzard fouled out of the game late in the second half on a player control foul, but this was irrelevant when he cut down the net in celebration and was named tournament most valuable player. Gail Goodrich, Keith Erickson, Fred Slaughter, and Jack Hirsch contributed to the UCLA win. With no player taller than 6 feet, 5 inches, the Bruins' speed and zone press forced 29 turnovers and nullified the height advantage of Duke's Hack Tison and Jay Buckley, two 6-foot, 10-inch players.

In the 1964-1965 campaign, the defending NCAA champions got off to an ominous start when UCLA lost to Illinois by 27 points in its opening game. It was all uphill after that as the squad repeated as national champions with Gail Goodrich, Kenny Washington, and Doug McIntosh. The Bruins upended Dave Strack's Michigan team 91–80 in the finals of the NCAA tournament. Goodrich shared Player of the Year honors with Princeton's Bill Bradley. The 1966 squad was denied a chance at a triple crown when it finished second to Oregon State in the Athletic Association of Western Universities (now the Pac-12). UCLA was ineligible to play in the NCAA tournament that year because in those days only conference champions received a bid to the tournament. The Bruins' 1967 incarnation returned with a vengeance with sophomore star Alcindor, reclaiming not only the conference title, but the national crown with another 30–0 season, and then retaining it every season but one until Wooden's retirement immediately following the 1975 NCAA championship.

The resurgence of the Bruins under Wooden made it obvious that they needed a new home. Since 1932, the Bruins had played at the Men's Gym. It normally seated 2,400, but had been limited to 1,500 since 1955 by order of the city fire marshal. This forced the Bruins to move games to Pan Pacific Auditorium, the Los Angeles Memorial Sports Arena and other venues around Los Angeles when they were expected to attract larger crowds—something that happened fairly often after the Bruins' first national title. At Wooden's urging, a much larger on-campus facility, Pauley Pavilion, was built in time for the 1965–66 season. The building in Westwood was christened on November 27, 1965, in a special game that pitted the UCLA varsity against the UCLA freshmen. It was Lew Alcindor's (later Kareem Abdul-Jabbar) freshman season (freshmen were ineligible to play on the varsity in those days). UCLA was the defending national champion and ranked number 1 in the pre-season poll. The freshmen easily won the game by a score of 75–60. It was a powerful indication of things to come.

A rule change was instituted for the 1967–1968 season, primarily because of Alcindor's towering play near the basket. The dunk shot was outlawed and would not be reinstated until the 1976–1977 season, which was shortly after Wooden's retirement. This was at least the second time that the rules committee had initiated change in response to the domination of a superstar player; in 1944, the goaltending rule was instituted to counter George Mikan's dominant defensive play near the basket. In January, UCLA took its 47-game winning streak to the Astrodome in Houston, where the Bruins met Guy Lewis' Houston squad, who had Elvin Hayes and Ken Spain, in the Game of the Century in the nation's first nationally televised regular season college basketball game. Houston upset UCLA 71–69, as Hayes scored 39 points. In a post-game interview, Wooden said, ""We have to start over."" UCLA went undefeated the rest of the year and thrashed Houston 101–69 in the semi-final rematch of the NCAA tournament en route to the national championship. Sports Illustrated ran the front cover headline Lew's Revenge. The rout of Houston. UCLA limited Hayes to only 10 points; he had been averaging 37.7 points per game. Wooden credited Norman for devising the diamond-and-one defense that contained Hayes. The Game of the Century is also remembered for an incident involving Wooden and Edgar Lacy. Lacy was ineffective on defense against Elvin Hayes, and Wooden benched him after 11 minutes. Lacy never re-entered the game. Furious with Wooden, Lacy quit the team three days later, telling the Los Angeles Times ""I've never enjoyed playing for that man."" UCLA's talent during the 1968 NCAA tournament was so overwhelming that they placed four players on the All-Tournament team. In addition to Alcindor, Lucius Allen, Mike Warren, and ""Lefty"" Lynn Shackelford were given accolades. Kenny Heitz was also a member of UCLA's 1968 team.

Lew Alcindor finished his career at UCLA in 1969 with a third consecutive national championship when the Bruins beat George King's Purdue team 92–72 in the title game. The three straight titles were matched by three consecutive MVP awards in the tournament as Alcindor established himself as college basketball's superstar during the three-peat performance. Alcindor and Wooden would continue their communication even after he left UCLA. In 2017, Jabbar wrote a book, ""Coach Wooden and Me"", which details their long-standing friendship.

A sportswriter commented that everybody outside of UCLA would be happy that glorious day in June when Alcindor finally graduated and college basketball could go back to the routine method of determining a national champion. This prophecy would prove to be ludicrous over the next six years. The 1970 squad proved that nobody was indispensable to the success of the UCLA program, not even Alcindor, as Sidney Wicks, Henry Bibby, Curtis Rowe, John Vallely, and Kenny Booker carried the Bruins to their fourth consecutive NCAA title with an 80–69 win over upstart Jacksonville, coached by Joe Williams. Wicks and Rowe double teamed 7-foot Artis Gilmore on defense and shut down the high-powered Jacksonville offense, which had been averaging 100 points per game. Gilmore and 5'10"" Rex Morgan had been dubbed ""Batman and Robin"" by the press.

In the 1971 NCAA championship game, Steve Patterson outscored Howard Porter of Jack Kraft's scandal-plagued Villanova squad as UCLA won 68–62. The following year, UCLA had its closest game in all of Wooden's 10 championships, beating Hugh Durham's Florida State team 81–76 to take the 1972 title. After the game, Bill Walton said, ""We didn't play well.""


Wooden with Digger Phelps in 1973, after UCLA beat Notre Dame for their NCAA-record 61st straight win
The 1972–1973 season was one of the most memorable campaigns in the history of UCLA basketball. Freshmen became eligible to play varsity ball again, and the Bruins went 30–0 and stretched their winning streak to a record 75 straight in breezing through the NCAA tournament by blowing out Gene Bartow's Memphis State team 87–66 in the final, as Bill Walton hit an incredible 21 of 22 field goal attempts. Walton and Wooden were everybody's Player and Coach of the Year again. Keith Wilkes, Greg Lee, and Larry Hollyfield were members of that team, and Wilkes would go on to win four NBA championships as well.

UCLA's two big streaks came to an end during the 1973–1974 season. In January, the winning streak stopped at 88 games when Digger Phelps's Notre Dame squad upended the Bruins 71–70 in South Bend. Two months later, Norm Sloan's North Carolina State team defeated UCLA 80–77 in double overtime in the semifinals of the NCAA tournament. David Thompson was NC State's All-American, and Tom Burleson did an excellent job on defense against Bill Walton. UCLA had beaten the Wolfpack by 18 points early in the season, but things were different when they met in March.

Wooden coached what would prove to be his final game in Pauley Pavilion on March 1, 1975, a 93–59 victory over Stanford. Four weeks later, following a 75–74 overtime victory over former player and former assistant coach Denny Crum and Louisville in the 1975 NCAA Tournament semifinal game, Wooden announced that he would retire at age 64 immediately after the championship game. His legendary coaching career concluded triumphantly when Richard Washington and David Meyers combined for 52 points as UCLA responded with a 92–85 win over Joe B. Hall and Kentucky to claim Wooden's first career coaching victory over the Wildcats and his unprecedented 10th national championship. Marques Johnson and Andre McCarter were also key contributors on Wooden's final championship team. The success of Wooden's last team was particularly impressive because it had no marquee stars such as Alcindor, Walton, Hazzard, and Goodrich; the team was a group of rugged opportunists.

Andy Hill, who was on three Bruin teams under Wooden that won NCAA championships from 1970 to 1972, decades later co-wrote with Wooden the 2001 book Be Quick—But Don't Hurry! Finding Success in the Teachings of a Lifetime. The bestseller details how Hill applied his experience as a player under Wooden to achieve success in his career as a television executive. His goal was to demonstrate the relevance of Wooden's coaching style to the business world. The book also delves into his personal relationship with Wooden as his coach and mentor.

In 2004, a 93-year-old Wooden stated that he would not mind coming back as an assistant who could help players with practices and other light duties.

During his tenure with the Bruins, Wooden became known as the ""Wizard of Westwood"", though he personally disdained the nickname. He gained lasting fame with UCLA by winning 620 games in 27 seasons and 10 NCAA titles during his last 12 seasons, including seven in a row from 1967 to 1973. His UCLA teams also established an NCAA men's basketball record winning streak of 88 games and four perfect 30–0 seasons. They also won 38 straight games in NCAA tournaments and 98 straight home wins at Pauley Pavilion.

""He never made more than $35,000 a year salary (not including camps and speaking engagements), including 1975, the year he won his 10th national championship, and never asked for a raise"", wrote Rick Reilly of ESPN. He was given a Bruin powder blue Mercedes that season as a retirement gift. According to his own writings, Wooden turned down an offer to coach the Los Angeles Lakers from owner Jack Kent Cooke that may have been ten times what UCLA was paying him.","John Wooden had 620 wins with the Bruins, John Wooden led his team to 10 NCAA championships, His teams had four perfect winning seasons and had multiple record-setting winning streaks, John Wooden uplifted the program to be a league leader, He became known at the ""Wizard of Westwood"""
68,general_qa,What is the difference between a corporate venture function and institutional venture firm?,"A corporate venture function, commonly known as a CVC, is typically a team within an operating entity that is focused on venture investing on behalf of its parent company. Investments completed by a corporate venture function is usually related to the industry the parent company operates in and investment goals are strategic in additional to being financial. An institutional venture firm is a standalone company whose operations is solely focused on investments and the focus is on financial returns."
69,open_qa,What years did World War II take place?,World War II took place from 1939 to 1945.
70,open_qa,"In the series A Song of Ice and Fire, who is the founder of House Beesbury?","Ellyn Ever Sweet was the mother of House Beesbury and purported to be the daughter of Garth Greenhand. Her brother, Garth the Gardener, founded House Gardener"
71,brainstorming,Give me a bullet list of 8 different pastel colors I could paint my wall,"- Baby blue
- Robin blue
- Pale pink
- Rose
- Light green
- Lilac
- Pale yellow
- Tan"
72,classification,"Classify each of the following as creative or analytical: painting, math, physics, chemistry, drawing, filming","Painting: Creative
Math: Analytical
Physics: Analytical
Chemistry: Analytical
Drawing: Creative
Filming: Creative"
73,general_qa,What does #956 mean?,"#956 refers to the Rio Grande Valley, an area in South Texas.The number 956 is the area code. It includes the city of McAllen, Pharr, Brownsville, and the popular beach destination: South Padre Island, just to name a few.  People also say ""Puro 956"" to express pride for the area. The area shares the border with Mexico which explains why the majority of the population has Mexican heritage and the #1 language is Spanish. The 956 area is known for its rich culture and delicious Mexican food."
74,information_extraction,"What is the Maareech Advanced Torpedo Defence System (ATDS)?

Context:
Maareech Advanced Torpedo Defence System (ATDS) is a torpedo detection and countermeasure system used by the Indian Navy. The system offers a complete solution to detect and locate an incoming torpedo and to apply countermeasures to protect naval platform against torpedo attack. It was developed as a joint project of the Naval Physical and Oceanographic Laboratory (NPOL), Kochi and the Naval Science and Technological Laboratory (NSTL), Visakhapatnam. Bharat Electronics is manufacturing it India.",The Maareech Advanced Torpedo Defence System (ATDS is a torpedo detection and countermeasure system used by the Indian Navy.
75,information_extraction,"How did Uzunkum become a lovely sandy-beach park in Turkey?

Context:
Uzunkum Nature Park (Turkish: Uzunkum Tabiat Parkı) is a nature park declared coastal area in Kocaeli Province, northwestern Turkey. Uzunkum, literally long sandy beach, is located at Black Sea east of Cebeci village in Kandıra district of Kocaeli Province. The area was declared a nature park by the Ministry of Environment and Forest in 2014. The nature park consists of the parts, the sandy beach in the north and forested hillside. It covers an area of 235 ha (580 acres).",Uzunkum was designated as a nature park in 2014 by Turkey's Ministry of Environment and Forest.
76,information_extraction,"Extract the names of the cities and rank them in alphabetical order?

Context:
The United Kingdom is a constitutional monarchy and parliamentary democracy. Its capital and largest city is London, the capital of England, a global city and financial centre with a population of over 14 million people. Edinburgh, Cardiff and Belfast are the national capitals of Scotland, Wales and Northern Ireland respectively.","The cities listed in alphabetical order are Belfast, Cardiff, Edinburgh and London."
77,general_qa,What do you think: can we release this without a UI and add that later? Can we release it as GA without a UI?,"I think we're better off releasing it as an update to. the public preview if we aren't going to have a UI. And the API needs to be very well documented. If we do release it as GA without a UI, we should definitely message to customers that a UI is coming (although not promise a time frame or ETA)."
78,open_qa,How many keys are in a standard piano?,There are 88 keys in a standard piano. It has been the standard since Steinway built their pianos in the 1880s. There are 52 white keys and 36 black keys.
79,open_qa,What are the basic rules of baseball?,"Baseball is a complex sport that can be confusing to newcomers. Baseball is a game played by two teams of 9 players on a large field with 4 bases. The team on defense has 9 players out in the field at once, which includes the pitcher and the catcher. The hitting team only has one player ""at-bat."" The pitcher throws the ball to the catcher, and the hitter attempts to hit the ball into the field and run to a base if they hit the ball into fair territory. If the player misses 3 times, they are out. If the pitcher throws a bad pitch 4 times, the hitter gets to go to first base automatically. The player can also get out if a fielder catches the ball in the air or tags first base before the runner gets there. The game itself is 9 innings of 3 outs for each team. Whoever has the most runs (when a player runs to all 4 bases) at the end of the game wins!"
80,closed_qa,"Given this paragraph about Mohamed Fourati, at what age was he appointed as hospital assistant?

Context:
A year after getting his philosophy baccalaureate in his native town Sfax, Mohamed Fourati moved to Lille (France) to pursue his graduate education in the medical school of Lille. In order to validate his studies, he became an intern in the Farhat-Hachad Hospital of Sousse. Traveling between the two continents, he secured, in 1959, a medical doctorate at the medical school of Lille. He performed his military service, the following year, in the region of El Kef (in north-eastern Tunisia) and in Kébili (southern Tunisia). He continued to specialize in thoracic and cardiovascular surgery at the Saint-Joseph Hospital of Paris. He got assigned to the general surgery unit of doctors Saïd Mestiri and Zouhair Essafi at the Habib-Thameur Hospital in Tunis. In 1961, over the month of July, he worked as a surgeon in the battle of Bizerte, performing surgery on patients 20 hours a day for many days. He got appointed as hospital assistant in 1966, then earned the title of chief physician of the surgical ward in the Habib-Thameur Hospital in May 1968 and became, at the age of 35, the youngest chief physician in Tunisia. In November of the same year, he performed the first open-heart surgery, favored by a delegation of doctors of the IFTHD (led by Charles Hahn of the Cantonal hospital of Geneva (Switzerland) ).","He was appointed hospital assistant in 1966. In 1968, he was 35 years old. So in 1966, he was 33 years old."
81,open_qa,"Who were the children of the legendary Garth Greenhand, the High King of the First Men in the series A Song of Ice and Fire?","Garth the Gardener, John the Oak, Gilbert of the Vines, Brandon of the Bloody Blade, Foss the Archer, Owen Oakenshield, Harlon the Hunter, Herndon of the Horn, Bors the Breaker, Florys the Fox, Maris the Maid, Rose of the Red Lake, Ellyn Ever Sweet, Rowan Gold-Tree"
82,open_qa,What is the best food place in Bangalore?,"You can always try out Kritunga Briyani if you love eating spicy food, else you are looking for a bear place try Iron Hill or Toit."
83,general_qa,Why is it important to lift weights?,"Lifting weights is important for many reasons. Lifting weights can impact a body's physical appearance and strength, has anti-aging benefits, helps prevent osteoporosis, improves joint health, and improves cardiovascular health. Additionally, there are many popular competitions centered around strength and conditioning which has indirectly promoted various strength sports throughout the world."
84,open_qa,What is an apple?,An apple is an edible fruit produced by an apple tree. Apple trees are cultivated worldwide and are the most widely grown species in the genus Malus.
85,closed_qa,"Based on this article, considerations of what time zone is used for determining what land is in the dead man zone?

Context:
The dead man zone is the area directly around a bushfire that is likely to burn within five minutes given the current wind conditions or an anticipated change in wind direction. The distance this zone extends from the firefront is highly dependent on terrain, windspeed, fuel type and composition, relative humidity and ambient temperature, and can range from under 100 metres (330 ft) to well over 1 kilometre (3,300 ft).",A five minute period in the future is used for creating the dead man zone.
86,classification,"Select the odd word from this list and explain why you chose it.
Larch
Elm
Oak
Yew
Rhododendron","Rhododendron is the odd word from this list. Larch, Elm, Oak and Yew are all examples of trees, whereas the Rhododendron is a flower."
87,classification,Which is a species of fish? Lion or Lionfish,Lionfish
88,open_qa,What are some common descriptive statistics?,"mean, median, range, count, sum, percentage, percentiles, standard deviation, variance"
89,open_qa,List five titles by Suzanne Collins.,"Catching Fire, Mockingjay, Gregor the Overlander, Year of the Jungle, The Ballad of Songbirds and Snakes"
90,general_qa,Why is Arsenal FC a great football club?,"Arsenal is one of the greatest football clubs in the world for many reasons. First of all, it has one of the largest global fanbases from all continents on the globe. The fan base headcount is within the top 10 of all existing sports teams. It has been one of the most successful clubs in terms of winning silverware, with 13 league titles and 14 FA cups to its name. It has a rich history of having international players that go on to become some of the greatest players in football/soccer history. The club is also located in the heart of London, making it a popular team for people from all around the world to come and visit. It has one of the best stadiums in Europe, Emirates Stadium, that can seat 65,000+ attendants and has an incredible atmosphere on game day."
91,brainstorming,What are all the way one can travel from Boston to Philadelphia,"There are 3 mutually exclusive means of transport.
1. Air
2. Land
3. Sea

Within each option one can list a range of options. For example:
1. Air: take a commercial flight; take a private jet; fly yourself; take a hot air balloon, etc.
2. Land: walk, run, drive, ride a bus, ride a bike, ride a motorcycle, hitch hike, use a roller skate, train, etc.
3. Sea: swim, ride a personal boat, take a commercial boat ride, etc."
92,brainstorming,"Name three dishes that were developed from conditions of scarcity or having to ""make do” with available materials or ingredients.","1. Bouillabaisse - a French seafood stew, originated with making do with whatever catch a fisherman couldn’t sell.  
2. Congee - an Asian dish which involves a small amount of rice being cooked in water to a large volume of rice porridge; the idea is to stretch rice and feed more people with less food; often served at times of famine in the old days.
3. Budae Jjigae - a Korean stew also known as Army Stew; it  came about after Korean when resourceful Koreans were starving and salvaged the American leftover canned food (e.g. spam, beans, hotdogs, etc.) to make stew with kimchi and instant noodles."
93,brainstorming,What is the oldest film set in ancient Egypt?,The oldest film set in ancient Egypt is from 1899! Cléopâtre from director Georges Méliès.
