id,prompt_name,input,target
81,given_a_choice_of_categories ,"Sparebanken NOR -  Union Bank of Norway branded as Sparebanken NOR was Norway's largest savings bank between 1990 and 1999. The bank was created as a merger between Sparebanken ABC and four other regional savings banks. The new bank had its headquarters in Oslo and was in existence until 1999 when it merged with Gjensidige to form Gjensidige NOR. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Company
82,given_a_list_of_category_what_does_the_title_belong_to,"""SS Princess Beatrice"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",MeanOfTransportation
83,given_a_choice_of_categories ,"Noe Venable -  Noe Venable (born April 20 1976 in San Francisco California) is an experimental folk/pop singer-songwriter. She has earned a loyal fan base in her native San Francisco in part through frequently performing in small intimate venues. Her advocacy of small venues caused a stir in the San Francisco music community when she took San Francisco Chronicle reporter Joel Selvin to task for claiming that the city's music scene was dead. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Artist
84,given_a_choice_of_categories ,"Paul Tittl -  Paul Tittl (born November 23 1961) is an American businessman and politician.From Manitowoc Wisconsin Tittl owns Vacuum & Sew Center and Paintball Paul's. Tittl also served on the Manitowoc County Board of Supervisor and Manitowoc Common Council. In November 2012 Tittl was elected to the Wisconsin State Assembly as a Republican. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",OfficeHolder
85,given_a_list_of_category_what_does_the_title_belong_to,"""Vasconcellea"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Plant
86,given_list_what_category_does_the_paragraph_belong_to,"Pollia dorbignyi is a species of sea snail a marine gastropod mollusk in the family Buccinidae the true whelks. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Animal
87,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Café Magazine -  Café Magazine is a monthly Swedish men's magazine focused on fashion style and culture including articles on food movies fitness sex music travel sports technology and books. The magazine is comparable to U.S. publications such as Esquire and GQ.",WrittenWork
88,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Atlantic 85-class lifeboat -  The Atlantic 85 is part of the B class of lifeboats that serve the shores of the United Kingdom and Ireland as a part of the RNLI inshore fleet.The Atlantic 85 is the third generation B Class Rigid Inflatable Boat (RIB) developed from the Atlantic 21 and the later Atlantic 75. The Atlantic class of lifeboats is named after Atlantic College where the design was originally developed.",MeanOfTransportation
89,given_list_what_category_does_the_paragraph_belong_to,"The Cayapas River is a river of Ecuador. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",NaturalPlace
90,given_list_what_category_does_the_paragraph_belong_to,"Unholy Rollers is a 1972 American action comedy film directed by Vernon Zimmerman and starring Claudia Jennings. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Film
91,given_a_choice_of_categories ,"Fear of Flying (novel) -  Fear of Flying is a 1973 novel by Erica Jong which became famously controversial for its attitudes towards female sexuality and figured in the development of second-wave feminism.The novel is written in the first person: narrated by its protagonist Isadora Zelda White Stollerman Wing a 29-year-old poet who has published two books of poetry. On a trip to Vienna with her second husband Isadora decides to indulge her sexual fantasies with another man. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",WrittenWork
92,given_a_choice_of_categories ,"Frank in the River -  Frank in the River is a 24-page comic story by Jim Woodring. Like all Frank stories Frank in the River is virtually wordless and the story is conveyed entirely in pantomime. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",WrittenWork
93,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Jonathan Fritzén -  Jonathan Fritzen (born October 11 1982) is a contemporary jazz pianist and multi-instrumentalist.",Artist
94,given_a_choice_of_categories ,"Battle Abbey School -  Battle Abbey School is an independent coeducational day and boarding school in the small town of Battle East Sussex England. The senior school occupies part of the town's ruined abbey complex and it is from here that the school derives its name. The school prides itself on its high academic standards and intimate family atmosphere. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",EducationalInstitution
95,given_list_what_category_does_the_paragraph_belong_to,"Baron Dániel Bánffy de Losoncz (18 September 1893 – 7 April 1955) was a Hungarian politician who served as Minister of Agriculture between 1940 and 1944. His grandfather was Baron Dezső Bánffy who functioned as Speaker of the House of Representatives and Prime Minister.He farmed in his possessions in Transylvania from 1917 until 1940. In August 1940 the second Vienna Award granted the Northern Transylvania to Hungary. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",OfficeHolder
96,given_list_what_category_does_the_paragraph_belong_to,"399 Park Avenue is a 41-story office building that is the world headquarters of Citigroup in New York City United States.Citigroup's chairman and chief executive officer operate from the building's second floor. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Building
97,given_a_choice_of_categories ,"Bank of the Southwest Tower -  The Bank of the Southwest Tower was a proposed building located in Houston Texas at 1404 ft tall. It would have been second tallest building in North America after the Willis Tower in Chicago.[citation needed] With an estimated construction cost of $350–400 million the project was cancelled before construction commenced due to lack of funds during the economic downturn.The design created by architect Helmut Jahn of Murphy/Jahn Inc. Architects was the winner of a design competition in 1982. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Building
98,given_list_what_category_does_the_paragraph_belong_to,"Houttuynia is a genus of two species in the Saururaceae native to Southeast Asia. One species H. cordata is widely cultivated as a culinary herb. The genus was originally described in 1783 by Carl Peter Thunberg when he formally described H. cordata as the only species. It remained a monotypic genus until 2001 when Zheng Yin Zhu and Shi Liang Zhang discovered and described a second species native to China H. emeiensis. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Plant
99,given_a_choice_of_categories ,"Väike-Ahli -  Väike-Ahli is a village in Ridala Parish Lääne County in western Estonia. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Village
100,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Tongues (Esham album) -  Tongues is the eighth studio album by Esham released in 2001. The album was also the final album Esham would release on Gothom until Sacrificial Lambz in 2008. The album also marked the return of an old horror/devil sound for Esham.",Album
101,given_a_list_of_category_what_does_the_title_belong_to,"""Into the Storm (2009 film)"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Film
102,given_a_list_of_category_what_does_the_title_belong_to,"""Grenada Tree Anole"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Animal
103,given_a_choice_of_categories ,"Institute of Mathematical Sciences Chennai -  The Institute of Mathematical Sciences (IMSc) (sometimes also referred to as Matscience) is a research centre located in Chennai India.IMSc is a national institute for fundamental research in frontier disciplines of the mathematical and physical sciences: theoretical computer science mathematics and theoretical physics. It is funded mainly by the Department of Atomic Energy. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",EducationalInstitution
104,given_a_list_of_category_what_does_the_title_belong_to,"""Waleed Jassem"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Athlete
105,given_list_what_category_does_the_paragraph_belong_to,"My Lost Mexico (1992) by American author James A. Michener is a nonfiction account of Michener's endeavor to write a big novel about Mexico in the grand style of his other popular novels like Hawaii. Michener relates the long journey of a novel which he had begun writing early in his career but had abandoned and the manuscript had ultimately been lost. Its discovery 30 years later led to the 1992 bestseller Mexico. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",WrittenWork
106,given_a_list_of_category_what_does_the_title_belong_to,"""American Letter Mail Company"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Company
107,given_list_what_category_does_the_paragraph_belong_to,"The Avro 626 is a single-engined British biplane trainer aircraft produced by Avro during the inter war period. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",MeanOfTransportation
108,given_a_list_of_category_what_does_the_title_belong_to,"""Plasma Sources Science and Technology"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",WrittenWork
109,given_list_what_category_does_the_paragraph_belong_to,"Speedy (born Juan Antonio Ortiz Garcia on September 10 1979) is a Puerto Rican Reggaeton artist.In 2005 he released a remix of the single Siéntelo which was originally recorded for the 2001 various artists compilation Sandunguero by DJ Blass. The remix featured Lumidee and hit the Top 10 in Belgium Finland France Switzerland and the Netherlands.Other artists he has worked with include Plan B Daddy Yankee and Lito & Polaco. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Artist
110,given_a_list_of_category_what_does_the_title_belong_to,"""Dasun Madushan"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Artist
111,given_a_list_of_category_what_does_the_title_belong_to,"""Thalatta"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Animal
112,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Leonardo Migliónico -  Leonardo Martín Migliónico (born 31 January 1980 in Montevideo) is a Uruguayan footballer who plays as a defender for First Division side Racing Club.",Athlete
113,given_a_list_of_category_what_does_the_title_belong_to,"""Les Cinq Dernières Minutes"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Film
114,given_a_list_of_category_what_does_the_title_belong_to,"""Black caecilian"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Animal
115,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Yvonne Adhiambo Owuor -  Yvonne Adhiambo Owuor (born 1968) is a Kenyan writer who was named Woman of the Year by Eve Magazine in Kenya in 2004 for her contribution to the country's literature and arts. She won the 2003 Caine Prize for African Writing for her story Weight of Whispers which considers an aristocratic Rwandan refugee in Kenya. The story was originally published in Kwani? the Kenyan literary magazine set up by Binyavanga Wainaina after he won the Caine Prize the previous year.",Artist
116,given_list_what_category_does_the_paragraph_belong_to,"Murgaš is a village in the municipality of Ub Serbia. According to the 2002 census the village has a population of 559 people. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Village
117,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Guizhou Aircraft Industry Corporation -  Guizhou Aviation Industry Import/Export Company (GAIEC) is a Chinese aircraft manufacturer and military aircraft in Guizhou province. The company's products include trainers turbojets missiles and launchers. Within a join venture with Subaru named Yunque they've also built Chinese license versions of cars like Subaru Rex and Subaru Vivio.",Company
118,given_a_choice_of_categories ,"Physaria fremontii -  Physaria fremontii (syn. Lesquerella fremontii) is a species of flowering plant in the mustard family known by the common name Fremont's bladderpod. It is endemic to Wyoming in the United States where it occurs only in and around the Wind River Range in Fremont County.This species is a perennial herb growing from a taproot and producing decumbent or prostrate stems up to 15 centimeters long. The basal leaves are up to four or five centimeters long with oval blades borne on petioles. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Plant
119,given_a_choice_of_categories ,"Dove River (Tasman) -  The Dove River is a river in the Tasman Region of New Zealand. It arises in hills between the Wai-iti River and Motueka River and flows north-west into the Motueka near the locality of Woodstock. The river is named for the native pigeons once found in the forests around the river.Brown trout can be found in the lower reaches of the river. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",NaturalPlace
