id,prompt_name,input,target,source
144,given_a_choice_of_categories ,"Scott James Meyer -  Scott James Meyer is an attorney comedian and writer currently based out of Birmingham Alabama. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Artist,dbpedia_14
145,given_a_list_of_category_what_does_the_title_belong_to,"""Faceless (film)"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Film,dbpedia_14
146,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. École Mathieu-Martin -  École Mathieu-Martin is a Francophone high school on Route 132 located in Dieppe New Brunswick Canada. With an enrollment of close to 1025 the school is the largest of the French-language high schools in the Moncton area. It mostly serves the francophone students of the city of Dieppe and the village of Memramcook New Brunswick. In addition it is the third largest francophone Secondary school in Atlantic Canada.",EducationalInstitution,dbpedia_14
147,given_a_choice_of_categories ,"Dipterocome -  Dipterocome is a genus of flowering plants in the daisy family. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Plant,dbpedia_14
148,given_a_choice_of_categories ,"Adam Oehlenschläger -  Adam Gottlob Oehlenschläger (14 November 1779 – 20 January 1850) was a Danish poet and playwright. He introduced romanticism into Danish literature. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Artist,dbpedia_14
149,given_a_list_of_category_what_does_the_title_belong_to,"""Willow-Spence Streets Historic District"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Building,dbpedia_14
150,given_a_choice_of_categories ,"Paul Tittl -  Paul Tittl (born November 23 1961) is an American businessman and politician.From Manitowoc Wisconsin Tittl owns Vacuum & Sew Center and Paintball Paul's. Tittl also served on the Manitowoc County Board of Supervisor and Manitowoc Common Council. In November 2012 Tittl was elected to the Wisconsin State Assembly as a Republican. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",OfficeHolder,dbpedia_14
151,given_a_list_of_category_what_does_the_title_belong_to,"""Fun Cinemas"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Company,dbpedia_14
152,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Tongues (Esham album) -  Tongues is the eighth studio album by Esham released in 2001. The album was also the final album Esham would release on Gothom until Sacrificial Lambz in 2008. The album also marked the return of an old horror/devil sound for Esham.",Album,dbpedia_14
153,given_a_choice_of_categories ,"South East High School (South Gate California) -  South East High School is a comprehensive four-year high school located in the southeast area of South Gate California.The school is located in the Los Angeles Unified School District and serves grades 9 through 12. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",EducationalInstitution,dbpedia_14
154,given_list_what_category_does_the_paragraph_belong_to,"My Lost Mexico (1992) by American author James A. Michener is a nonfiction account of Michener's endeavor to write a big novel about Mexico in the grand style of his other popular novels like Hawaii. Michener relates the long journey of a novel which he had begun writing early in his career but had abandoned and the manuscript had ultimately been lost. Its discovery 30 years later led to the 1992 bestseller Mexico. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",WrittenWork,dbpedia_14
155,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Vriesea croceana -  Vriesea croceana is a species of the genus Vriesea. This species is endemic to Brazil.",Plant,dbpedia_14
156,given_a_list_of_category_what_does_the_title_belong_to,"""Into the Storm (2009 film)"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Film,dbpedia_14
157,given_list_what_category_does_the_paragraph_belong_to,"Bikinis Sports Bar & Grill is a chain of sports bars and restaurants which are primarily located in Texas but with locations in two other states. The restaurant chain is known for its scantily clad waitresses whose uniforms consist of its eponymous bikini tops cowboy boots and tight short denim shorts. The chain is also known for trademarking the term breastaurant (a common term for this and similar restaurants) and purchasing a ghost town that was subsequently renamed Bikinis Texas. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Company,dbpedia_14
158,given_list_what_category_does_the_paragraph_belong_to,"Brzostno [ˈbʐɔstnɔ] is a village in the administrative district of Gmina Choszczno within Choszczno County West Pomeranian Voivodeship in north-western Poland. It lies approximately 15 kilometres (9 mi) east of Choszczno and 75 km (47 mi) east of the regional capital Szczecin.Before 1945 the area was part of Germany. For the history of the region see History of Pomerania. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Village,dbpedia_14
159,given_list_what_category_does_the_paragraph_belong_to,"South Dakota State University is the largest university in the U.S. state of South Dakota located in Brookings. A public land-grant university and sun grant college founded under the provisions of the 1862 Morrill Act SDSU offers programs of study required by or harmonious to this Act. In step with this land-grant heritage and mission SDSU has a special focus on academic programs in agriculture engineering nursing and pharmacy as well as the liberal arts. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",EducationalInstitution,dbpedia_14
160,given_a_choice_of_categories ,"Institute of Mathematical Sciences Chennai -  The Institute of Mathematical Sciences (IMSc) (sometimes also referred to as Matscience) is a research centre located in Chennai India.IMSc is a national institute for fundamental research in frontier disciplines of the mathematical and physical sciences: theoretical computer science mathematics and theoretical physics. It is funded mainly by the Department of Atomic Energy. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",EducationalInstitution,dbpedia_14
161,given_a_choice_of_categories ,"Zombie Hunter (film) -  Zombie Hunter is a 2013 American direct-to-video action-thriller film directed and written by Kevin King for The Klimax and Arrowstorm Entertainment. The film stars Danny Trejo Martin Copping and Clare Niederpruem. It follows a group of humans led by Jesús (Trejo) defending themselves from flesh-devouring zombies. A fundraising campaign was hosted on the website Kickstarter to help fulfill the production team's desired budget. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Film,dbpedia_14
162,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Ladina -  Ladina is a village in Croatia. It is connected by the D26 highway.",Village,dbpedia_14
163,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Søndre Folgefonna -  Søndre Folgefonna is the third largest glacier in mainland Norway and is the largest of the three glaciers constituting Folgefonna. Its highest point is 1660 m (5446 ft) above sea level and its lowest point is 490 m (1608 ft) above sea level.",NaturalPlace,dbpedia_14
164,given_a_list_of_category_what_does_the_title_belong_to,"""Thalatta"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Animal,dbpedia_14
165,given_a_choice_of_categories ,"Fear of Flying (novel) -  Fear of Flying is a 1973 novel by Erica Jong which became famously controversial for its attitudes towards female sexuality and figured in the development of second-wave feminism.The novel is written in the first person: narrated by its protagonist Isadora Zelda White Stollerman Wing a 29-year-old poet who has published two books of poetry. On a trip to Vienna with her second husband Isadora decides to indulge her sexual fantasies with another man. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",WrittenWork,dbpedia_14
166,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Kanni Banmauk -  Kanni is a village in Banmauk Township Katha District in the Sagaing Region of northern-central Burma.",Village,dbpedia_14
167,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Leonardo Migliónico -  Leonardo Martín Migliónico (born 31 January 1980 in Montevideo) is a Uruguayan footballer who plays as a defender for First Division side Racing Club.",Athlete,dbpedia_14
168,given_a_list_of_category_what_does_the_title_belong_to,"""Dasun Madushan"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Artist,dbpedia_14
169,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Harrisburg High School (Arkansas) -  Harrisburg High School (HHS) is an accredited comprehensive public high school located in the city of Harrisburg Arkansas United States. The school provides secondary education for students in grades 9 through 12 serving all or portions of the communities of Harrisburg Weiner Cherry Valley and Trumann within Poinsett County Arkansas and is the sole high school administered by the Harrisburg School District.",EducationalInstitution,dbpedia_14
170,given_a_choice_of_categories ,"Physaria fremontii -  Physaria fremontii (syn. Lesquerella fremontii) is a species of flowering plant in the mustard family known by the common name Fremont's bladderpod. It is endemic to Wyoming in the United States where it occurs only in and around the Wind River Range in Fremont County.This species is a perennial herb growing from a taproot and producing decumbent or prostrate stems up to 15 centimeters long. The basal leaves are up to four or five centimeters long with oval blades borne on petioles. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Plant,dbpedia_14
171,given_list_what_category_does_the_paragraph_belong_to,"Murgaš is a village in the municipality of Ub Serbia. According to the 2002 census the village has a population of 559 people. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Village,dbpedia_14
172,given_list_what_category_does_the_paragraph_belong_to,"Francis Payne is an Australian writer of speculative fiction. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Artist,dbpedia_14
173,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. The Warrens of Virginia (1915 film) -  The Warrens of Virginia is a 1915 American drama film directed by Cecil B. DeMille. Prints of the film survive.",Film,dbpedia_14
174,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Artic (tram) -  Artic also styled as ARTIC by the manufacturer is an articulated low-floor tram model designed and manufactured by Transtech Oy in Finland.In December 2010 the design was included in the winning tender to deliver 40 new trams to the Helsinki City Transport (HKL) the municipal tram operator of Helsinki Regional Transport Authority (HSL) with an option for 90 units more.",MeanOfTransportation,dbpedia_14
175,given_a_list_of_category_what_does_the_title_belong_to,"""Pajumaa"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Village,dbpedia_14
176,given_a_list_of_category_what_does_the_title_belong_to,"""So You Want to Be a Wizard"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",WrittenWork,dbpedia_14
177,given_a_choice_of_categories ,"Sechereș River -  The Sechereș River (in Hungarian Szekeres) is a tributary of the Crucea River in Romania Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",NaturalPlace,dbpedia_14
178,given_list_what_category_does_the_paragraph_belong_to,"Gyldendalske Boghandel Nordisk Forlag A/S usually referred to simply as Gyldendal (Danish pronunciation: [ˈɡylˀəndæˀl]; OMX: GYLD A GYLD B) is a Danish publishing house. Founded in 1770 by Søren Gyldendal it is the oldest and largest publishing house in Denmark offering a wide selection of books including fiction non-fiction and dictionaries. Prior to 1925 it was also the leading publishing house in Norway and it published all of Henrik Ibsen's works. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Company,dbpedia_14
179,given_list_what_category_does_the_paragraph_belong_to,"Kerem Cem Dürük (born 28 December 1977 in Muğla Turkey) better known as Keremcem is a Turkish pop singer and actor. He also hosted the short-lived television show Keremcem ile söyle söyleyebilirsen on Star TV. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Artist,dbpedia_14
180,given_list_what_category_does_the_paragraph_belong_to,"Żerechowa [ʐɛrɛˈxɔva] is a village in the administrative district of Gmina Łęki Szlacheckie within Piotrków County Łódź Voivodeship in central Poland. It lies approximately 7 kilometres (4 mi) north-west of Łęki Szlacheckie 20 km (12 mi) south of Piotrków Trybunalski and 65 km (40 mi) south of the regional capital Łódź.The village has a population of 254. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Village,dbpedia_14
181,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Café Magazine -  Café Magazine is a monthly Swedish men's magazine focused on fashion style and culture including articles on food movies fitness sex music travel sports technology and books. The magazine is comparable to U.S. publications such as Esquire and GQ.",WrittenWork,dbpedia_14
182,given_a_list_of_category_what_does_the_title_belong_to,"""Lamprothyrsus"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Plant,dbpedia_14
183,given_list_what_category_does_the_paragraph_belong_to,"Houttuynia is a genus of two species in the Saururaceae native to Southeast Asia. One species H. cordata is widely cultivated as a culinary herb. The genus was originally described in 1783 by Carl Peter Thunberg when he formally described H. cordata as the only species. It remained a monotypic genus until 2001 when Zheng Yin Zhu and Shi Liang Zhang discovered and described a second species native to China H. emeiensis. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Plant,dbpedia_14
184,given_a_choice_of_categories ,"Väike-Ahli -  Väike-Ahli is a village in Ridala Parish Lääne County in western Estonia. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Village,dbpedia_14
185,given_a_list_of_category_what_does_the_title_belong_to,"""Matsuya Co."", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Company,dbpedia_14
186,given_a_list_of_category_what_does_the_title_belong_to,"""Waleed Jassem"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Athlete,dbpedia_14
187,given_a_list_of_category_what_does_the_title_belong_to,"""Nasrat Sharqi"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Artist,dbpedia_14
188,given_a_list_of_category_what_does_the_title_belong_to,"""Les Cinq Dernières Minutes"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Film,dbpedia_14
189,given_list_what_category_does_the_paragraph_belong_to,"Hantabad (Persian: حنط اباد‎ also Romanized as Ḩanţābād; also known as Handābād and Khantābād) is a village in Rivand Rural District in the Central District of Nishapur County Razavi Khorasan Province Iran. At the 2006 census its population was 39 in 10 families. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Village,dbpedia_14
190,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. King Square Shopping Mall -  King Square Mall （王府井） is an Chinese commercial centre---named after the world famous merchandise King Square Street in Beijing will be established at a luxurious residential area north of Highway 7 around the year of 2014.",Building,dbpedia_14
191,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Anthidium weyrauchi -  Anthidium weyrauchi is a species of bee in the family Megachilidae the leaf-cutter carder or mason bees.",Animal,dbpedia_14
192,given_a_choice_of_categories ,"Sparebanken NOR -  Union Bank of Norway branded as Sparebanken NOR was Norway's largest savings bank between 1990 and 1999. The bank was created as a merger between Sparebanken ABC and four other regional savings banks. The new bank had its headquarters in Oslo and was in existence until 1999 when it merged with Gjensidige to form Gjensidige NOR. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Company,dbpedia_14
193,given_a_choice_of_categories ,"Noe Venable -  Noe Venable (born April 20 1976 in San Francisco California) is an experimental folk/pop singer-songwriter. She has earned a loyal fan base in her native San Francisco in part through frequently performing in small intimate venues. Her advocacy of small venues caused a stir in the San Francisco music community when she took San Francisco Chronicle reporter Joel Selvin to task for claiming that the city's music scene was dead. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Artist,dbpedia_14
194,given_list_what_category_does_the_paragraph_belong_to,"The Fraternal Hall at 2nd and Chestnut Sts. in Kimball Nebraska was built in 1903-04. It includes Classical Revival architecture. It is now operated as Plains Historical Museum.The building was listed on the National Register of Historic Places in 1983. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Building,dbpedia_14
195,given_list_what_category_does_the_paragraph_belong_to,"Pollia dorbignyi is a species of sea snail a marine gastropod mollusk in the family Buccinidae the true whelks. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Animal,dbpedia_14
196,given_a_list_of_category_what_does_the_title_belong_to,"""French frigate Brune (1756)"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",MeanOfTransportation,dbpedia_14
197,given_list_what_category_does_the_paragraph_belong_to,"Riccardo Tisci (born in 1974 in Taranto Italy) is an Italian fashion designer. He studied in Italy and then graduated from London's Central Saint Martins Academy in 1999 and in 2005 was named Creative Director for Givenchy womenswear and haute couture. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Artist,dbpedia_14
198,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. St James Independent Schools -  St James' Independent Schools in London (UK) are three private schools for children aged 4 to 18. The juniors' and senior girls' schools are in the London Borough of Hammersmith and Fulham and the senior boys' school in Ashford Surrey.",EducationalInstitution,dbpedia_14
199,given_list_what_category_does_the_paragraph_belong_to,"Glycyrrhiza acanthocarpa commonly known as Native Liquorice is a subshrub in the pea family Fabaceae. The species is native to Australia. It grows to between 0.1 and 1 metre high. Narrow purple flowers appear between September and May in the species native range.The species was formally described in in 1838 by botanist John Lindley in Three Expeditions into the interior of Eastern Australia. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Plant,dbpedia_14
200,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. La France (French newspaper) -  La France was a daily financial newspaper in the 19th century. Founded in August 1862 by Arthur de La Guéronnière the newspaper originally followed an editorial line that reconciled loyalty to Napoleon III with the reaffirmation of the temporal power of the Pope.It was bought in 1874 by Émile de Girardin founder of the famous newspaper La Presse and a longtime collaborator of La Guéronnière.",WrittenWork,dbpedia_14
201,given_a_list_of_category_what_does_the_title_belong_to,"""Davidsonia johnsonii"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Plant,dbpedia_14
202,given_a_choice_of_categories ,"Could We Survive -  Could We Survive is an EP from singer-songwriter/multi-instrumentalist Joseph Arthur. The EP was released in the US on March 18 2008. Could We Survive is the first in a series of four EPs released in anticipation for the release of Joseph's seventh studio album Temporary People on September 30. From Billboard.com:The title track Could We Survive appeared in the House M.D. episode Lucky Thirteen which first aired on October 21 2008. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Album,dbpedia_14
203,given_a_list_of_category_what_does_the_title_belong_to,"""Eudonia melanographa"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Animal,dbpedia_14
204,given_a_choice_of_categories ,"The Matchmaker (1958 film) -  The Matchmaker is a 1958 American comedy film directed by Joseph Anthony. The screenplay by John Michael Hayes is based on the 1955 play of the same name by Thornton Wilder. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Film,dbpedia_14
205,given_list_what_category_does_the_paragraph_belong_to,"Daniel S. DeCarlo (December 12 1919 – December 18 2001) was an American cartoonist best known as the artist who developed the look of Archie Comics in the late 1950s and early 1960s modernizing the characters to their contemporary appearance and establishing the publisher's house style. As well he is the generally recognized creator of the characters Sabrina the Teenage Witch Josie and the Pussycats (with the lead character named for his wife) and Cheryl Blossom. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Artist,dbpedia_14
206,given_a_list_of_category_what_does_the_title_belong_to,"""Super Pack 2"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Album,dbpedia_14
207,given_a_choice_of_categories ,"The Real Glory -  The Real Glory is a 1939 Samuel Goldwyn Productions action film starring Gary Cooper David Niven and Broderick Crawford released by United Artists in the weeks immediately following Nazi Germany's invasion of Poland. Based on a 1937 novel of the same name by Charles L. Clifford and directed by Henry Hathaway the film is set against the backdrop of the Moro Rebellion during the American occupation of the Philippines at the beginning of the twentieth century. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Film,dbpedia_14
208,given_a_choice_of_categories ,"Policybazaar India -  Policybazaar is an Indian online life insurance and general insurance comparison portal. Policybazaar.com is today India’s most prominent[citation needed] online life and general insurance comparison. Plociybazaar.com is not a web aggregator as per the definition of the regulator: list of approved web aggregators. This means that Policybazaar.com can act only as a comparison site but cannot be used for purchase of insurance policies directly. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Company,dbpedia_14
209,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Xaverian Primary School -  Xaverian Primary SchoolXaverian Primary School is one of the oldest schools in Kenya. The foundation stone was laid by Rt. Rev. F. Hall D.D. the Bishop of Kisumu on 18 September 1955 and was opened by Dr. A. Ressano Garcia (the Consul General for Portugal) on 22 July 1956.The school is located in Kisumu Country (0° 6’ 23.94S 34° 45’ 30.83E) close to the shores of Lake Victoria.",EducationalInstitution,dbpedia_14
210,given_a_list_of_category_what_does_the_title_belong_to,"""High Stile"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",NaturalPlace,dbpedia_14
211,given_a_choice_of_categories ,"Eucalyptus conica -  Eucalyptus conica known as the Fuzzy Box is a common eucalyptus tree of the slopes and plains of New South Wales and adjacent areas in Queensland. Occurring as far north as the Carnarvon Range.Growing to 20 metres tall the bark is grey flaky box type bark with some paler patches shedding in short ribbons. Adult leaves are lanceolate or narrow-lanceolate in shape 7 to 12 cm long 0.8 to 2.5 cm wide. Greyish dull green on both sides. Locally frequent in grassy or dry sclerophyll woodland. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Plant,dbpedia_14
212,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Jonathan Fritzén -  Jonathan Fritzen (born October 11 1982) is a contemporary jazz pianist and multi-instrumentalist.",Artist,dbpedia_14
213,given_a_list_of_category_what_does_the_title_belong_to,"""Deh-e Masud"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Village,dbpedia_14
214,given_a_choice_of_categories ,"Miss Leelavathi -  Miss Leelavathi (Kannada: ಮಿಸ್ ಲೀಲಾವತಿ) is a 1965 Indian Kannada language film directed by M. R. Vittal and written by Korati Srinivasa Rao. It stars Jayanthi as the protagonist along with Udaykumar K. S. Ashwath Ramesh and others. The film won the National Award for second best film in Kannada.The film was talked about for its bold portrayal of women and was accredited of being the first Kannada feature film showing the leading lady wearing a swim suit. The film was a musical hit with R. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Film,dbpedia_14
215,given_a_choice_of_categories ,"Dragon Fighter -  Dragon Fighter is a Sci Fi Pictures original film that premiered on January 4 2003 and was directed by Phillip J. Roth. It stars Dean Cain and Kristine Byers. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Film,dbpedia_14
216,given_a_list_of_category_what_does_the_title_belong_to,"""Zamia vazquezii"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Plant,dbpedia_14
217,given_list_what_category_does_the_paragraph_belong_to,"399 Park Avenue is a 41-story office building that is the world headquarters of Citigroup in New York City United States.Citigroup's chairman and chief executive officer operate from the building's second floor. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Building,dbpedia_14
218,given_list_what_category_does_the_paragraph_belong_to,"The Cayapas River is a river of Ecuador. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",NaturalPlace,dbpedia_14
219,given_list_what_category_does_the_paragraph_belong_to,"Schwartziella puncticulata is a species of minute sea snail a marine gastropod mollusk or micromollusk in the family Rissoinidae. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Animal,dbpedia_14
220,given_a_list_of_category_what_does_the_title_belong_to,"""Josh Scobey"", given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the title belong to?",Athlete,dbpedia_14
