id,prompt_name,input,target
48,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Peter: How are you feeling?
May: Good, why?
Peter: I'm feeling a bit queasy, I don't know why
May: And you think it's because of the food?
Peter: I don't know, I didn't drink much so it's not that
May: I hope it's not the food, we had the same
Peter: Hm, weird, I'm not feeling great for about an hour now
May: I'm ok, but it's something you had before dinner. That restaurant has very good opinions
Peter: Maybe, but you know, accidents happen",May and Peter had the same food at the restaurant. Peter has been feeling sick for an hour. He didn't drink much.
49,Given the above dialogue write a summary,"Kevin: hey 
Stan: yo! what are you up to
Kevin: nothing really, wanna hangout
Stan: sure, let's wait for Tim
Kevin: ok but you know it may take ages
Tim: hi there, stop talking about me, wanna to the movies?
Stan: excellent idea my friend
Kevin: agreed!!
Given the above dialogue, write a summary.","Kevin, Stan and Tim are going to the movies."
50,Sum up the following dialogue,"Sum up the following dialogue: 
Jenny: Do we need to bring anything to your parents for Christmas day?
Matt: They said not to bother but it would be nice to though 
Jenny: have you got something in mind? I don't want to leave it so last minute
Matt: I haven't really thought about it, maybe cheese, crackers, chutney type of thing?
Jenny: ok, does Mark eat all of that? being a veggie and all?
Matt: I think so
Jenny: cool, I'll get some on Friday. 
Matt: Thanks 
Jenny: XX","Jenny and Matt are going to Matt's parents for Christmas. Jenny will get some cheese, crackers and chutney on Friday to bring for the party."
51,Given the above dialogue write a summary,"Josh: Thanks! Do you know her size?
Monica: Don't you?
Josh: I tried being discreet about it, but every method I found on the internet failed.
Monica: What did you do?
Josh: I tried tying a string around her finger, but she woke up.
Monica: Yeah, she's a light sleeper. 
Josh: Now I know that. I tried getting her to buy a ring so that I could measure it.
Monica: That's a good idea!
Josh: Not really. We spent the entire evening at different shops, she measured virtually any ring she could find but didn't buy anything.
Monica: Hahaha! I know! I remember one time we went shopping. I came out with 3 full shopping bags and she just got a slurpee.
Josh: Not funny. 
Monica: Don't worry, I'll figure something out. 
Given the above dialogue, write a summary.","Josh wants to buy her a ring, but he doesn't know her size. Monica will help him to figure it out."
52,Summarize:,"Summarize: Tessa: letters!
Austen: eeeaaasyyy i'll get to it eventually :D
Tessa: ud better cause i'll forget
Tessa: and then you'll be sorry in the exam 
Austen: ok ok 
Tessa: tomorrow!
Austen: ok they'll bethe best letter u've ever read! 
Tessa: theyd better be xD
Austen: :D",Austen is going to write a letter and give it to Tessa tomorrow.
53,To sum up this dialog,"Scott: Where should we meet?
John: at Oculus?
Scott: ok! at 7.30
John: yup!
To sum up this dialog:",Scott and John will meet at 7.30 at Oculus.
54,Summarize this dialogue:,"Summarize this dialogue: George: guys, I will be late, there was a huge traffic jam in Austria
Maria: what happened?
George: maybe just an accident, but I wouldn't be surprised if it was weather related, there's so much snow everywhere
Joseph: Where are you know?
George: close to Kufstein
Teddy: so almost Germany!
George: Yes, but I am driving very slowly, and at this time I was supposed to be close to Munich
Maria: Don't worry, just drive safely
George: but don't wait for me with dinner
George: it may take even 2 hours I think
Maria: ok, I'll warm it up for you as soon as you arrive
Maria: just inform us how it is going
George: I will!",George will be late because of the congestion on the road in Austria. There is a lot of snow everywhere. He is close to Kufstein now. Maria will leave a dinner for George.
55,Summarize:,"Summarize: Markus: Did you go to the march yesterday?
Tony: I certainly did
Markus: I saw it all online. Awful violence, such a  disgrace.
Tony: Yes. A big disgrace. I saw a couple of scuffles myself.
Markus: There were these Neo-fascists punching and pushing with these Antifa people, in the end he pushed him over and started kicking him until his girlfriend got in between them.
Tony: Yes I saw that one. Very violent.
Markus: What about the second one?
Tony: Well effectively it was the same one again. The cameraman wasn't happy with his angle the first time, so he told them to do it again.",Markus went to the march yesterday and saw Neo-fascists fighting with Antifa. Tony watched the entire march online.
56,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Ann: Hi July :) Any plans for 2night?
July: I'm going to the Cinema with Gus. U can go with us if u want.
Ann: i wish but I've to buy new dishwasher for my mom. 
July: Oh, I see. 
July: If u need any help I'll call Gus and we will help u.
Ann: Really?! You are great! :x
July: No problem sis :x",July and Gus are going to the cinema tonight. Ann has to buy a new dishwasher for her mom.
57,Given the above dialogue write a summary,"Lola: <file_other>
Lola: check it!
Laura: hmmm, a bit LOL honestly, what does it mean ""enigmatic landscape""
Jeff: and ""where elephants tower"" 😂😂😂😂
Lola: god, it's not the point!
Tim: hahaha
Lola: I know, just kidding
Jeff: so what's the point?
Lola: what we could do there, it could help us plan the trip
Jeff: Lola, no offence, but I really detest Lonely Planet
Lola: I know, and TripAdvisor and airbnb and all the capitalist consumption through tourism...
Lola: but still... they just have good tips there
Jeff: like what?
Lola: simple ones, I know nothing about Botswana
Lola: like Chobe National Park or Chapman's Baobab
Laura: this one looks really impressive indeed
Jeff: yes, and then we go there where 10000 other tourist go, destroying the landscape and producing the 15534th picture on instagram
Lola: I don't know about you Jeff, but I'm spending savings of my life to go to Botswana and I want to get from it as much as possible, so I need to know what's there
Laura: I get your point Jeff, but Lola is also right
Jeff: ok, whatever, we could at least use some less commercial guidebooks
Lola: if you know any, I'm more than excited to look at them!
Jeff: ok, I'll look for sth
Given the above dialogue, write a summary.",Jeff doesn't like Lonely Planet. Lola is going to Botswana. Jeff will look for some less commercial guidebooks.
58,Summarize this dialogue:,"Summarize this dialogue: Wayne: Hey guys, fancy a dinner together?
Sharon: Hey Wayne, splendid idea! I finish work at 6 so shall we say 8 downstairs?
Wayne: Yeah, sounds good to me
Paulina: Ofc, what are you cooking for us? 🤣
Wayne: Haha well, I was thinking of some pasta overcooked pasta with tuna…
Paulina: Mmm delicious 😷🤣🤣🤣
Paulina: I might bring my own food though
Paulina: LOL
Wayne: 😂
Paulina: Now seriously, I’ll be arriving late from work but I can make some salad. Can you cook the main meal?
Wayne: Yer no problem. I was thinking of buying some fish pies 🐟🐟🐟
Sharon: Oh that sounds good. I’ll bring some wine
Sharon: Red or white?
Wayne: I prefer white if it’s not a problem
Paulina: It’s fine by me
Sharon: Cool, will do
Wayne: Splendid. I’ll see you guys at 8 downstairs
Paulina: Yep. Looking forward","Wayne, Sharon and Paulina are meeting for dinner downstairs at 8. Wayne is buying fish cakes, Paulina is making a salad and Sharon is bringing some white wine."
59,To sum up this dialog,"Carol: hey i need your help
Carol: my computer stopped working
Michelle: that sucks :-(
Michelle: your laptop or desktop?
Carol: laptop
Carol: wha's the name of your guy?
Carol: the one you told can fix any computer
Michelle: his name is bill
Michelle: would you like his number?
Carol: please
Michelle: it's 717-222-4877
Carol: thank you so much
Carol: i owe you one
To sum up this dialog:","Carol's laptop stopped working, he needs help. Michelle gives Carol a phone number of a computer specialist to fix the laptop."
60,To sum up this dialog,"Zoe: OMG! Look what I've just found in the bushes!
Benjamin: Show me
Zoe: <file_photo>
Benjamin: Holy shit! How many of them? 3 or 4?
Zoe: 4, I need to take them home
Benjamin: What if their mother just went to fetch some food?
Zoe: You might be right, but anyway it's not a good place for tiny kittens! :(
Benjamin: Perhaps you should wait and observe a bit if the mummy doesn't come around
Zoe: I will hang out here for a while :(
Benjamin: Where will you keep them?
Zoe: I think in the laundry room, though mum won't be happy about that
Benjamin: They need to be safe, that's what counts!
To sum up this dialog:",Zoe found four little kittens in the bush. Zoe wants to take them home and keep them in the laundry room. Benjamin thinks Zoe should first wait for the cats' mom to come around.
61,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Chris:: What are your plans now for Halloween?
Amka: Just gonna stay in?
Mick: Yeah
Mick: nothing special <file_gif>
Amka: Fair enough I never used to do anything for Halloween.
Chris: in Poland we actually don't celebrate Halloween and don't do all this dressing up, pumpking curving and so on. 
Chris: on November 1st we just go to the cementary with our families and after that spend time together.
Amka: I like it like this.",Amka and Mick don't have any special plans for Halloween and neither does Chris as Halloween much celebrated in Poland.
62,Write a dialogue that match this summary,Write a dialogue that matches this summary: Mark hopes Tanya enjoyed her birthday. Mark will visit Tanya asap.,"Mark: Tanyaaaaa, I'm a dodohead and forgot to write you for your bday
Mark: I hope you had a fantastic time celebrating and that the year ahead is full of happiness and adventure!
Mark: miss ya buddy! bigs hugs from far away
Mark: <file_photo>
Tanya: ooooommmmggggg
Tanya: that photo!!!! 😂😂😂
Tanya: thank youuuu
Tanya: miss you too! come visit soon!!!
Mark: will do so ASAP 😎"
63,To sum up this dialog,"Paul: I'm on board.
Anne: ok, honey, have a safe flight! <3
Paul: Thank you :*
Anne: give me a call when you land.
Paul: I will. Love you.
To sum up this dialog:",Anne will phone Paul when her plane touches down.
64,Summarize this dialogue:,"Summarize this dialogue: Kim: Hi how's your tooth?
Jools: not there anymore
Jools: feels odd
Jools: like a huge hole in my mouth
Kim: does it hurt?
Jools: not now, I took some pills
Jools: but my whole head hurts :/
Kim: you're going to be better soon
Kim: can you eat?
Jools: not really
Jools: I can't eat or drink anything hot today
Jools: just some cool cocktails
Kim: <file_other>
Kim: I like these cocktails
Kim: I saw them at tesco
Jools: I'm on my way to tesco right now ;)
Jools: thanks, I'll try it
Jools: I'm starving
Kim: maybe just some drinks tonight? ;)
Kim: are you doing anything tonight?
Jools: I don't know, I will tell you in 2 hours ok?
Jools: I have to do some shopping and see how I am in a couple of hours
Kim: ok sure
Kim: take care",Jools is in pain after his tooth extraction. He is going to Tesco's to buy some cool cocktails. He will let Kim know in two hours if they can go out together tonight.
65,To sum up this dialog,"Rebecca: We should leave by 7AM
Rebecca: Otherwise we will be stuck in traffic
Logan: I know, I would even suggest 6.15 if we won't to get to the peak by lunchtime
Zach: how long it take to get to the mountain?
Logan: 2h by car and then about 30min walk to the first hut
Zach: ok, so let's try to meet at my place at 6.15
Rebecca: very good!
To sum up this dialog:",Rebecca and Logan suggest to leave before 7AM in order to avoid traffic. Logan informs Zach that it takes 2h by car to get to the mountains and then half an hour to the first hut.
66,Summarize:,"Summarize: Pete: I've got the milk. I'm coming.
Nicole: You've just started?!
Pete: Yeah... there was a line.
Nicole: OMG, I thought you'd be half way home by now...
Pete: Well, that's life for ya.
Nicole: OK, are you hungry?
Pete: starved...
Nicole: OK I'll make dinner then
Pete: Thanks!
Nicole: Just drive safe ;*
Pete: Always do.
Nicole: that's bullshit :D
Pete: gotta go, honey ;* See ya in a bit
Nicole: love you, sweets!",Pete is coming home with milk. Nicole will make dinner.
67,Sum up the following dialogue,"Sum up the following dialogue: 
Lorna: Hi Alice!
Lorna: A donut from heaven! 
Lorna: I don't even mind getting my legs touching each other after that. Thank you!
Alice: So glad you liked it!",Lorna really enjoyed the donut.
68,Summarize:,"Summarize: Gera: hey, i was given your number by lucy
Hope: hey, yeah she told me of a client who wanted some help.
Gera: im glad she told you.
Hope: yeah she did.
Gera: what time will you be available in your office?
Hope: meet me at 2, ill be there
Gera: okay then",Gera got Hope's number from Lucy. She is going to meet Hope at 2 in her office.
69,To sum up this dialog,"Isabella: I bought us train tickets on Sunday :)
Liam: How much do I owe you?
Isabella: Nothing, you paid for our concert tickets. :) :*
To sum up this dialog:",Isabella bought train tickets for Sunday. Liam paid for the concert tickets.
70,Summarize:,"Summarize: Herman: Sweetie I didn't hear from you
Elly: Hey!!
Elly: Sorry I was with George at the park
Herman: Do you want to have lunch with me?
Elly: Ok, can you pick me up from George?
Herman: Ok, at 1?
Elly: Yes ok :)
Herman: See you then 😘
Elly: 🤗",Herman invited Elly for lunch. He will pick her up from George's at 1 o'clock.
71,To sum up this dialog,"Amber: <file_photo>
Sophia: O wow!!
Isla: Niceeee
Sophia: U look amazing!!
Amber: ;)
Sophia: High heels *.*
Sophia: They're gorgeous
Amber: Brand new xD
Isla: Perfect outfit for your prom!!
Sophia: Where did you buy them?
Amber: Online
Amber: <file_other>
Sophia: Ooo, thanks :*
Sophia: They are perfect!!
Amber: Looks amazing, but I don't know if that's the most comfy option..... xD
Isla: Hahahah, we'll see :D:D
Sophia: You've made a good choice with that dress
Sophia: It really suits you ;-))
Amber: Thaaaanks :)
To sum up this dialog:",Amber looked stunning during her prom. Sophia loves Amber's new high heels.
72,Summarize:,"Summarize: Peris: I cant eat this junk food anymore
Omari: Why?
Peris: I have been planning to for dieting
Omari: Great idea
Peris: What about you?
Omari: Its been 2 months since i have been going to shapes
Peris: You didnt tell me :/",Peris want to start dieting. Omari has already been dieting for 2 months.
73,To sum up this dialog,"Brandon: Wanna see a flick Sat? New Queen movie is out. Let me no…
Sheila: Who else is going?
Brandon: Only asked you so far…
Sheila: Like a date?
Brandon: NO!
Sheila: Geez.
Brandon: I don’t mean it like that! Calm Down!!!
Sheila: J/K!
Brandon: Really?
Sheila: Maybe!
Brandon: Can you go or not?
Sheila: Yeah, if it’s a group.
Brandon: Why?
Sheila: Mom won’t freak if it’s not a date!
Brandon: LOL!
Sheila: Serious!
Brandon: Your mom’s a freak!
Sheila: I no…
Brandon: I mean, you’re old enough to do what you want!
Sheila: I no!
Brandon: I’ll ask Kayla and Brent, will that work?
Sheila: Def.
Brandon: Kthxbai
Sheila: LOL!
To sum up this dialog:",Brandon and Sheila want to see New Queen movie. Sheila wants to go out as a group to prevent her mum freaking out. Brandon will ask Kayla and Brent to join them.
74,Write a dialogue that match this summary,Write a dialogue that matches this summary: John had a fight with Martha about her boyfriend and his brother Andy. Mike met Andy once.,"John: Hi! Maybe u've been on the Bohemian Rhapsody?
Mike: Sure!
John: Gr8! I asked Angie, bt she hasn't seen it yet and then I got into a small fight with Martha.
Mike: What did u argue about?
John: She basically thinks I called her a skank.
Mike: And did u?
John: I thought she changed bfs, but turns out that her bf has a bro. 
Mike: Right, Andy.
John: U knew?
Mike: Yup. Met him once. Nice guy.
John: Y didn't u tell me?
Mike: U never asked."
75,Write a dialogue that match this summary,Write a dialogue that matches this summary: Sonia will go and work in Keep Calm cafe as Carioca is quite far away.,"Sonia: Do u know any cafe in the centre where I can work now?
Paula: maybe Carioca?
Paula: <file_other>
Sonia: it won't be crowded?
Paula: usually they're not that crowded until 8...
Paula: how long do u want to stay?
Sonia: I've got an appointment at 7:30 so for sure not that longd;-)
Paula: but wait, it is quite far...
Sonia: Where r u now?
Sonia: Lux med <file_other>
Paula: so maybe Keep Calm
Paula: it's just round the corner :D :D
Sonia: sounds like a plan
Paula: but don't eat there! 
Sonia: why?
Paula: it's quite expensive!
Sonia: kk, I see, gotta go :*"
76,Sum up the following dialogue,"Sum up the following dialogue: 
Ellen: Are you taking a break now?
Susie: Yep, in five, I just need to finish the report
Ellen: Wanna get some coffee?
Susie: Love to",Susie is taking a break in 5 after she's done with the report. Ellen wants to get some coffee with Susie.
77,Summarize:,"Summarize: Frank: Eliza
Frank: Im going to IKEA to get some furniture stuff for our kids
Eliza: Oh do we still need anything
Frank: I might get something special for Morris 
Frank: His bday is coming up 
Eliza: Yeah that's a good idea
Frank: And we need some new lamps 
Frank: They have deal this week 
Eliza: Are we getting a new lamp for Jeanine? 
Eliza: She needs a new lamp before she goes to school 
Frank: I will take care of that
Frank: Do you need anything? 
Eliza: Hmm I think we're both good
Eliza: But if you feel like buying something useful 
Eliza: then I am ok with that 
Frank: I will go for a few rounds in Ikea
Frank: And will letcha know
Eliza: Thanks dear
Eliza: I will see you tonight",Frank is going to IKEA to buy furniture and a gift for Morris. Eliza wants him to buy a lamp for Jeanine.
78,Sum up the following dialogue,"Sum up the following dialogue: 
Matt: I don't like my English course
Audrey: Why? 
Matt: There is too much homework
Audrey: Why? How much homework do you have?
Matt: Two, three essays per week
Audrey: That's a lot. Do you have any tests or quizzes?
Matt: Yes, one quiz per week and then final exam
Audrey: Wow, sounds like a lot of studying
Matt: I know, plus one or two reading texts
Audrey: It’s really a helluva work 
Matt: You bet it is. 
Audrey: How do you find time for all this?
Matt: I don't have enough time in a day for all these assignments
Audrey: You should talk to your teacher
Matt: I don't want to. I want to stay under her radar
Audrey: You’re right, it's one more month. You will get through this
Matt: Thx! I know, it's only few more weeks
Audrey: Take care
Matt: I will. You too ;-)",Matt doesn't like his English course. He has to study for it a lot. The course ends in a month.
79,Given the above dialogue write a summary,"Aleena: do you have one hour on Friday?
Ben: i think i have 24 hours on Friday
Aleena: what?
Ben: never mind
Ben: i have one free hour
Aleena: super, we can go for a walk
Ben: do we have to PLAN going for a walk?
Aleena: it's better to plan something than sit and stare in TV
Ben: you mean watching the movie?
Aleena: i mean staring in stupid reality shows
Ben: last time it was you who wanted to see it
Aleena: but it was the last episode
Ben: ...
Aleena: this time we go out
Ben: ok
Given the above dialogue, write a summary.",Aleena wants to fo for a one hour walk on Friday. Ben thinks it does not need to be planned. She does not want to watch tv but prefers to go outside.
80,Given the above dialogue write a summary,"Cora: what do you think about going to a spa? 
Kaylee: <file_other> I've done a research and this one looks the best
Lydia: Nice idea, we will finally get some rest
Cora: Ye... this schoold is driving me crazy
Kaylee: Done, I've bought a groupon, that one is on me!
Lydia: Kaylee you are crazy
Given the above dialogue, write a summary.","Cora, Kaylee and Lydia are going to a spa. Kaylee pays for everything."
81,Sum up the following dialogue,"Sum up the following dialogue: 
Greg: Ms. Hawkins, I believe your dog shit on my loan.
Ms. Hawkins: He would never do such a thing!
Greg: Well I saw him?
Ms. Hawkins: Do you have a witness?
Greg: No, I don't. I cleaned it this time. But don't let it happen again, please.
Ms. Hawkins: And you tell the lady who left your house at 5 am this morning to lose the hat. It's awful!","Ms. Hawkins' dog shat on his lawn, but she doesn't believe it."
82,Sum up the following dialogue,"Sum up the following dialogue: 
Nick: Guess what Kelly!
Kelly: What Nick?
Nick: I was just walking down to the street to get some lunch when I bumped into Heather!
Kelly: I thought she moved out of town?
Nick: So did I! Apparently she was visiting her parents. But the best part is that she was there with her new partner!
Kelly: Haha, so what is he like? 
Nick: Now it gets even better - it was a woman!
Kelly: No way, you're joking? 
Nick: I'm not joking, they were holding hands and so on :D
Kelly: That's unbelievable Nick, you were together for so long
Nick: Well, I remember that. But it seemed that she got over me me like 100% :D
Kelly: Good for her then :)","Nick bumped into his old girlfriend, Heather. She is back in town visiting her parents, and has a new partner, a girlfriend."
83,Summarize this dialogue:,"Summarize this dialogue: Ralph: Have you ever heard of a company called ""Venque""?
Victoria: No. what is this?
Ralph: <file_other>
Ralph: Check it out
Charles: it's a Canadian company
Charles: They have very beautiful but expensive products. 
Ralph: What do think about this bag?
Ralph: <file_other>
Charles: Very stylish",The Canadian company Venque has beautiful but expensive products.
84,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Adam: <file_video>
Adam: what do you think
Hector: give me a sec
Hector: ok watching
Adam: let me know
Hector: can't really hear a lot there ;/
Adam: yeah ;/
Adam: i think i need to record it somehow else
Adam: maybe through the interface and software
Hector: that definitely is a great idea!
Hector: i guess that's why i gave you the interface and installed it :D
Adam: yeah xd
Adam: ok i'll try to figure it out later
Hector: ok
Hector: i'll be waiting :P",Adam will record it somewhere else through the interface and software. Hector gave and installed the interface before.
85,Summarize this dialogue:,"Summarize this dialogue: Maggie: hi Tom, sorry I'll be late for work today. I've overslept:(
Tom: Hi Maggie. Thanks for the message. OK, don't worry. What time do you think you'll arrive?
Maggie: about 9.30
Maggie: I hope
Tom: thats ok
Tom: I hope you'll be in time for our team meeting. 
Maggie: yep
Tom: Ok, take care and see you!",Maggie overslept. She is going to be late for work but will come on time for team meeting.
86,Generate a summary for this dialogue,"Generate a summary for this dialogue:
James: Honey, I don't want you to freak out, but there's been a burglary
May: Oh my god! Where?!
James: At our place
May: OH MY GOD are you all right?!
May: Did they steal anything? What happened?
May: When?!
May: I'm coming back!
James: As I said I don't want you to freak it, the police's here, they're checking everything
James: You don't need to come back, everything's under control
May: But are you all right?
James: Yes, I'm absolutely fine. They stole the TV, couple of stuff from the kitchen and a laptop
May: How are the dogs? How come they didn't alarm you?
James: They're fine, they were sleeping with me in the bedroom. It's actually better they did, otherwise the burglars might have hurt them
May: Don't even tell me about it :(
May: What does the police say?
James: That there was definitely more than one burglar as they took the tv
James: It happened to the Smiths just last week, apparently some group is targeting our neighbourhood
May: That's terrible... Is the house going to be protected?
James: Uhm, what do you mean?
May: Well, the police should take watch and protect the house and the neighbourhood
James: Yeah, sure
May: What?
James: Honey, they’re here just to take my statement, look around and out they go
May: Aren’t they going to investigate it?
James: They will, but it’s a burglary, not a homicide and we’re not in any danger. They already stole what they wanted to
May: I want to come home
James: There’s no need for that, I’ve got this, you just relax
May: how am I supposed to relax now?!
James: There’s nothing you can do now, everything’s fine","Someone robbed James and May's place. They stole the TV, kitchen equipment and a laptop. The police is there and checks everything. The dogs didn't alarm James, because they were sleeping in the bedroom."
87,Given the above dialogue write a summary,"Tim: Are you at the station already?
Helen: Yes, our train is leaving from platform 3.
Andrew: Hurry up!
Helen: In 5 minutes
Tim: I should make it
Helen: Are you far?
Tim: Just around the corner
Given the above dialogue, write a summary.","Helen and Andrew are already at the station, their train is leaving from platform 3 and Tim is hurrying up to make it, he's just around the corner."
88,Write a dialogue that match this summary,Write a dialogue that matches this summary: Caroline will be late from school. Caroline has to do a 2-hour chemistry experiment at school.,"Caroline: Hey mom, I'm coming today late from school. Could you leave some food in the fridge?
Mom: Of course, but why are you coming late?
Caroline: Whe have to do an experiment in chemistry and it takes about 2hours
Mom: Okay, I'll see you at home then"
89,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Jill: Jack, they're doing it again
Jack: ??
Jill: our upstairs neighbours!! it's like a freakin porno movie
Jack: hahaha aren't you a little jealous
Jack: cause your husband
Jack: who's an excellent lover might I add
Jack: is away?
Jill: yes I am SO turned on by this couple of weirdos
Jack: :* just wait until 10pm and knock on their door
Jill: too embarrasing :P
Jack: silly
Jill: how is your night?
Jack: no sexy noises on my end
Jill: yeah right
Jack: not live anyway ;D
Jill: how did the meeting go?
Jack: I will know tomorrow they said they need to sleep on it
Jill: sleep on what? considering whether your idea is briliant or super brilliant?
Jack: apparently :(",Jill’s neighbours from upstairs are having loud sex. Jack will know how his meeting went tomorrow as they need to sleep on it.
90,Given the above dialogue write a summary,"Thomas: Where is the shop you told me about?
Joseph: the bicycle workshop?
Thomas: I think so, the one where they can look at my bike and told me what's wrong with the gears
Richard: Crane Lane 5
Richard: But told them you bought it there, so they will feel obliged to help you
Thomas: won't they recognise it's not from there?
Richard: no, not at all, they've had thousands of bikes of this brand
Thomas: ok!
Given the above dialogue, write a summary.",Thomas's bicycle is broken. He will go to a bicycle workshop on Crane Lane 5.
91,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Lisa: Hi there. You all right?
Dan: Hi, Lisa. I'm much better now.
Lisa: Good to hear, Dan. Good luck.",Dan is much better now.
92,Summarize this dialogue:,"Summarize this dialogue: Kayla: Are watching Great British Bake Off?
Tom: I am, it's so exciting!
Kayla: I know! I am so cheering for Bryony! 
Tom: Oh no, I'm all for Ruby to win!
Kayla: Really??? I find her a bit annoying.
Tom: Great baker though! Loved her donuts
Kayla: true, but they all are! Oh it's back on, have fun!
Tom: let the best baker win...
Kayla: 🤞 🎂","Kayla and Tom are watching Great British Bake Off. Kayla is cheering for Bryony, while Tom is all for Ruby."
93,Summarize:,"Summarize: Donald: hey
Donald: stop lying everytime i ask you where is mike
Scofield: dude, since when did i lie 
Donald: since you told me Mike was not at home
Scofield: he wasnt i promise
Donald: i dont beleive you
Scofield: okay then",Donald doesn't believe Scofield that Mike was not at home.
94,Summarize this dialogue:,"Summarize this dialogue: Fred: Did you book the flight?
Zach: Not yet
Fred: What are you waiting for?
Zach: I still hope to find a better deal
Fred: Forget it
Fred: Flights are only getting more expensive
Zach: Did you book yours?
Fred: Long time ago
Fred: Listen, I don't want to stress you
Fred: I just don't want you to overpay
Fred: If you wait too long
Zach: Relax dude
Zach: I have it under control
Zach: Everyday I check for deals
Zach: I'll buy it soon.","Zach haven't booked his flight, because he hopes to get a better deal. Fred doesn't think waiting is a good idea."
95,Summarize:,"Summarize: Paul: Gym at 4p.m.?? 
Steve: Ok with me
John: I won't make it
John: I got stuff to do
John: Maybe next time","Paul and Steve are going to the gym at 4, John is busy."
96,Given the above dialogue write a summary,"Mat: he doesn't answer. Shall i go?
Chris: yes give a try
Mat: ok but i'll have to wait 20 minutes...
Chris: doesn't matter. it would be done. Work on your presentation
Mat: i don't have it with me... bad  luck
Given the above dialogue, write a summary.",Mat hasn't his presentation with him.
97,Sum up the following dialogue,"Sum up the following dialogue: 
Sam: I have sent you the invoice for last month.
David: Thanks! I'll check it later.
Sam: Also I think it makes sense to part ways after this month unless you can find someone to replace me sooner.
David: OK. Why do you want to leave?
Sam: Originally you said that you can provide me with 80-100 hours per month but it's never been more than 50 pcm.
David: ...
Sam: ATM it is even less. It's not really viable for me when all I get from you is about 5-6 hours per week spread over 3 days.
David: I see.
David: If you want to leave that's fine. We have been looking for someone to replace you in the meantime anyway.
Sam: OK. How soon do you think you can release me from the contract?
David: Hopefully next week.
Sam: When will you know?
David: Next week. :-)
Sam: OK.",Sam wants to end the contract with David. In the meantime David was already looking for someone to replace Sam. Hopefully Sam will be released from the contract next week.
98,Sum up the following dialogue,"Sum up the following dialogue: 
Sasha: Hi Dean
Dean: Hi :)
Sasha: Are you at school now?
Dean: yes
Sasha: great! Would you mind helping me a little?
Dean: ??
Sasha: I forgot to give in my essay on modernism and you know how digitally retarded professor Dickins is
Dean: Haha, I do :D
Sasha: Could you please please please go to the library and print it out for me?
Dean: Sure, does it have to be now?
Sasha: By the end of the day is okay
Dean: Good, cause I was just going to grab some lunch
Sasha: No worries, I oweyou forever
Dean: :)
Sasha: Thanks!!!
Dean: I'll let you know when it's done",Dean will print out Sasha's essay in the library for her to hand it in to professor Dickins.
99,Summarize this dialogue:,"Summarize this dialogue: Preston: have you seen my blue striped shirt?
Rachel: it's in the laundry bin
Preston: you didn't wash it?
Rachel: no sorry i didn't have time...
Preston: what am i going to wear for the presentation today then???
Rachel: don't panic, just wear the gray one, you look better in it anyways",Rachel didn't have time to wash Preston's blue shirt. Preston will probably wear the grey one.
100,Summarize:,"Summarize: Chris: At home?
Paul: Yeah.
Chris: Want to play some Overwatch?
Paul: Sure but I need to eat first.
Chris: Not a problem, just log in when ready.",Paul will log in to play Overwatch with Chris after he's eaten.
101,To sum up this dialog,"Irma: take the garbage when you'll go out
Ross: ok
Irma: :)
To sum up this dialog:",Ross will take out the garbage.
102,To sum up this dialog,"Diana Voss: Good morning Ms. Hobbs! We have just landed in Frankfurt and be arriving in the evening. Could you please turn the heating on in our apartment?
Ms. Hobbs: A very good morning to you, Diana! Sure I will do it.
Diana Voss: Thank you very much!
Ms. Hobbs: Pleasure.
To sum up this dialog:",Diana Voss has just landed in Frankfurt and will be arriving in the evening. Ms. Hobbs will turn the heating on in her apartment.
103,Write a dialogue that match this summary,Write a dialogue that matches this summary: Filip wants that Alienor translates for him a manual of a device manufactured by his father from English to French. Alienor translates the fragments of the manual and sends them back to Filip. He will approach her later for some more translation.,"Filip: Hello
Alienor: Hello Filip
Filip: I have question
Filip: How seriously it would be improper if I would ask you to translate something for me from English to French
Filip: I do not have it with me now but will have it in couple hours
Filip: It is manual written by my father for device he is manufacturing
Alienor: Is it a long text?
Filip: Problem we are facing is that customer from Africa claims to speak English but they seem not to understand it. Their main language is French
Filip: Do not think so.
Alienor: If it is not too long I am happy to translate it
Filip: <file_other>chtm15ken.pdf
Filip: That is one of them and only couple sections B, c, d, f
Filip: And there is second one but have it on pc
Filip: Let me know if that is not too much to ask
Filip: <file_other> gl2m-man.pdf
Filip: That is second one but I will say more later. Please do not translate straight away
Alienor: <file_other> section B
Filip: You are Starr, I did not expect you to do anything right away
Alienor: <file_other> section_D, <file_other> section F
Alienor: I had to modify it to make it more French so it is not 100% following your text, but it means the same.
Alienor: I made it using Google Translate + correcting and adapting it so it is more French :D
Alienor: hope it is ok
Alienor: I usually do it that way so it is quicker and easier
Filip: Can I approach you in the evening about other one?
Alienor: no problem
Alienor: might only do it tomorrow though
Filip: Ok
Filip: Hello. I was cough with work yesterday and today working till late night. I did not forget about you. Just need to find some spear time 😊
Alienor: no problem"
